# {"t_start": 1619471440.29963, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
35.674355,4,6.242751
54.469062,6,6.255419
45.188695,5,6.265947
45.03663,5,6.276567
26.866478,3,6.283042
35.830886,4,6.291792
53.770055,6,6.305788
54.039421,6,6.319032
45.028099,5,6.330482
35.05672,4,6.339343
45.194587,5,6.350465
63.67166,7,6.365991
36.273701,4,6.375103
45.272743,5,6.386019
36.041402,4,6.395437
35.976384,4,6.404238
35.729355,4,6.415606
72.986871,8,6.433516
45.233072,5,6.444794
45.498082,5,6.457119
35.606028,4,6.467541
63.788085,7,6.482849
45.16528,5,6.494123
44.965653,5,6.504934
63.754948,7,6.519998
26.780436,3,6.528161
45.258634,5,6.539211
62.19122,7,6.554787
36.177782,4,6.563735
35.578107,4,6.573503
35.293296,4,6.58319
63.419458,7,6.598106
54.601083,6,6.61122
54.558035,6,6.62452
45.369033,5,6.636559
54.488622,6,6.650049
45.094794,5,6.662458
36.250082,4,6.670995
81.932455,9,6.692852
35.834347,4,6.703435
54.519521,6,6.716333
54.821795,6,6.729564
63.429274,7,6.744891
45.161654,5,6.758014
54.575683,6,6.772639
26.816747,3,6.779086
45.006764,5,6.790571
36.114464,4,6.799675
45.329174,5,6.810914
44.6996,5,6.82155
44.930792,5,6.832406
36.164811,4,6.841262
44.983529,5,6.851725
54.179474,6,6.865981
44.80127,5,6.880086
63.91721,7,6.898597
54.100122,6,6.913008
54.311072,6,6.926183
73.101908,8,6.943492
35.51929,4,6.95217
35.763316,4,6.960956
26.819388,3,6.967612
35.793433,4,6.976291
36.226154,4,6.986758
54.245844,6,7.002665
35.432086,4,7.011716
35.933565,4,7.020973
36.086824,4,7.031285
54.752224,6,7.047035
54.538678,6,7.062943
35.850471,4,7.072205
54.048048,6,7.086983
35.956084,4,7.095659
36.070069,4,7.102643
45.022247,5,7.111014
54.535704,6,7.121929
35.963924,4,7.128608
53.83506,6,7.140922
72.981498,8,7.156862
35.728904,4,7.163334
73.032399,8,7.177927
44.894604,5,7.190042
45.020566,5,7.202247
44.919665,5,7.214384
45.115473,5,7.226414
45.014609,5,7.238505
35.962331,4,7.249305
63.572551,7,7.266892
36.071813,4,7.276724
45.593548,5,7.289302
63.641218,7,7.306476
54.212611,6,7.322932
73.293117,8,7.345389
45.133271,5,7.35814
45.050756,5,7.371752
54.586722,6,7.384992
53.829946,6,7.61805
45.027963,5,7.628839
45.039794,5,7.640032
81.84701,9,7.66293
45.577764,5,7.674407
45.185863,5,7.686342
54.374503,6,7.699301
54.398167,6,7.713021
45.11887,5,7.723965
35.96011,4,7.732838
26.653912,3,7.739595
44.800997,5,7.75059
63.600746,7,7.767182
36.004782,4,7.775712
35.440705,4,7.784581
54.622479,6,7.79742
63.917574,7,7.812986
35.680519,4,7.821798
72.840821,8,7.839822
91.36133,10,7.86198
54.272048,6,7.877826
36.165353,4,7.887923
72.884812,8,7.908361
44.914764,5,7.921835
35.941425,4,7.930737
35.644648,4,7.939856
45.333223,5,7.950665
54.695254,6,7.965539
35.826609,4,7.975062
35.865943,4,7.984079
45.288947,5,7.996841
45.432936,5,8.008272
35.890555,4,8.018009
35.992003,4,8.027619
54.12982,6,8.042048
44.742391,5,8.054142
36.114703,4,8.064505
36.09609,4,8.0751
54.310991,6,8.089271
35.987315,4,8.098973
63.619463,7,8.114884
45.361786,5,8.126415
45.050939,5,8.140146
54.695607,6,8.154849
64.147551,7,8.172299
26.805071,3,8.179193
45.128166,5,8.19293
35.848654,4,8.203274
72.756703,8,8.219217
35.835866,4,8.22634
45.482387,5,8.236494
35.635917,4,8.243029
54.761807,6,8.254325
54.50574,6,8.266203
45.640531,5,8.274945
35.950159,4,8.281661
35.604031,4,8.288289
72.779629,8,8.30094
45.084438,5,8.311028
35.614475,4,8.318598
54.106315,6,8.327934
91.454829,10,8.344369
35.998096,4,8.351714
44.797157,5,8.359381
35.776433,4,8.36566
54.561556,6,8.374821
72.849656,8,8.386885
45.345912,5,8.394626
35.458566,4,8.400796
44.963131,5,8.408466
54.596348,6,8.417783
54.267813,6,8.42689
63.733173,7,8.438571
35.680001,4,8.445601
54.485809,6,8.459821
36.21701,4,8.47047
63.884432,7,8.486766
35.773429,4,8.496073
63.43615,7,8.513106
53.959097,6,8.526467
101.059853,11,8.552186
35.964799,4,8.562231
63.76387,7,8.57819
35.763314,4,8.587589
45.329857,5,8.59897
35.639456,4,8.608438
45.490703,5,8.620405
54.588826,6,8.634272
35.761806,4,8.643884
72.844522,8,8.662225
35.682889,4,8.671496
64.121097,7,8.689166
63.470755,7,8.706313
54.295925,6,8.721054
35.286405,4,8.730854
35.590034,4,8.7409
26.906484,3,8.74739
73.154321,8,8.766775
54.343839,6,8.781187
45.480517,5,8.79433
35.976374,4,8.803396
35.985097,4,8.81223
63.943185,7,8.827081
72.884848,8,8.843677
36.014719,4,8.852066
72.998707,8,8.868556
63.879334,7,8.88304
63.630669,7,8.897501
63.588228,7,8.911949
45.121824,5,8.922456
35.823895,4,8.930846
36.272133,4,8.93916
100.356112,11,8.962427
63.439543,7,8.977359
54.593148,6,8.990564
44.896335,5,9.00287
63.968399,7,9.018036
26.890231,3,9.024507
54.105602,6,9.038154
63.545485,7,9.053761
100.563779,11,9.077461
73.005266,8,9.09531
45.162707,5,9.106677
35.588344,4,9.115189
45.132575,5,9.125659
26.661268,3,9.132034
36.123076,4,9.140405
35.434992,4,9.148792
54.487526,6,9.161277
54.508064,6,9.173817
45.027256,5,9.184281
35.627213,4,9.192695
35.393312,4,9.202682
45.101855,5,9.215934
54.004658,6,9.231505
35.522525,4,9.242455
36.125455,4,9.251821
63.457736,7,9.267053
63.847199,7,9.282742
73.081945,8,9.300873
36.107819,4,9.310066
44.970287,5,9.322074
36.087449,4,9.330877
82.596442,9,9.356101
72.802046,8,9.375491
35.397286,4,9.385782
54.385463,6,9.400247
45.208953,5,9.411359
44.755144,5,9.422178
73.117069,8,9.439552
35.346665,4,9.448893
35.612006,4,9.457382
45.374634,5,9.46857
45.050615,5,9.480047
45.311358,5,9.490701
45.243356,5,9.501786
63.403614,7,9.517238
44.847026,5,9.527989
63.893104,7,9.543093
36.192679,4,9.551804
54.332627,6,9.564911
35.747753,4,9.574023
53.934752,6,9.586582
44.920509,5,9.597171
63.29463,7,9.612319
45.171539,5,9.624156
36.020582,4,9.635001
45.200899,5,9.647134
26.915794,3,9.654035
35.859483,4,9.662716
45.016758,5,9.673803
35.925371,4,9.682781
54.024949,6,9.69582
73.284336,8,9.713476
54.976758,6,9.726545
36.086279,4,9.735765
54.64855,6,9.748874
82.498809,9,9.769204
35.599743,4,9.777729
36.062923,4,9.787398
35.654116,4,9.797199
63.229325,7,9.813898
44.900461,5,9.824996
26.753676,3,9.831821
91.471902,10,9.853939
44.976478,5,9.864894
44.76653,5,9.877376
35.845306,4,9.886703
53.954011,6,9.900239
36.076534,4,9.908862
63.700634,7,9.92472
45.003156,5,9.935689
45.178947,5,9.94771
45.164725,5,9.958873
35.543734,4,9.967579
35.445697,4,9.979011
45.518133,5,9.990238
63.608191,7,10.005651
63.956811,7,10.021402
82.407152,9,10.041109
35.931183,4,10.049892
91.803953,10,10.071795
45.176383,5,10.08265
72.883639,8,10.100014
45.37707,5,10.110924
45.004706,5,10.12191
45.137694,5,10.133362
35.83472,4,10.142344
82.170453,9,10.161685
53.956687,6,10.174839
54.208217,6,10.18873
35.676822,4,10.197405
54.087269,6,10.210475
63.731154,7,10.225781
54.653762,6,10.238972
54.191679,6,10.254193
73.325167,8,10.272151
45.171001,5,10.286866
44.699554,5,10.300089
54.34177,6,10.316424
45.319207,5,10.33095
82.412183,9,10.352519
45.181814,5,10.365354
54.777735,6,10.379484
54.216343,6,10.394362
36.087353,4,10.404305
63.661624,7,10.420094
64.085408,7,10.435813
81.423689,9,10.45582
35.778457,4,10.465296
91.292206,10,10.487011
45.009585,5,10.498324
44.938326,5,10.509244
72.83582,8,10.526491
63.819323,7,10.541658
36.103461,4,10.550452
35.778583,4,10.559229
45.463275,5,10.570076
73.350595,8,10.587482
63.598932,7,10.602731
45.591814,5,10.613956
53.804953,6,10.627639
63.923703,7,10.643345
54.357094,6,10.656691
36.036172,4,10.66551
54.463441,6,10.678262
44.849022,5,10.689315
54.571485,6,10.703235
36.002111,4,10.712013
35.735339,4,10.721023
45.029979,5,10.731583
53.917497,6,10.744561
36.187865,4,10.753414
35.632522,4,10.761927
26.865322,3,10.768663
45.390723,5,10.779798
45.44419,5,10.79361
54.401255,6,10.808979
45.234524,5,10.821211
54.558809,6,10.834971
36.186855,4,10.845391
35.851637,4,10.854453
36.230788,4,10.863112
44.864745,5,10.874256
44.88712,5,10.885271
45.279048,5,10.896385
54.308839,6,10.909358
44.920368,5,10.920681
54.642516,6,10.933973
64.039514,7,10.949138
26.798476,3,10.955763
91.47733,10,10.977354
54.488374,6,10.990492
