# {"t_start": 1619446263.5258136, "env_id": "Humanoid-v2"} 
r,l,t
133.396278,29,32.058872
108.605616,22,32.114468
220.527273,46,32.231682
109.337034,22,32.283552
107.04551,22,32.337622
104.389409,21,32.389628
138.781106,29,32.465033
109.877504,22,32.511569
133.862044,28,32.571358
104.534978,21,32.624561
114.107884,23,32.680052
104.262486,21,32.731769
182.358673,34,32.815498
97.846116,20,32.865013
117.794363,23,32.922159
92.948368,19,33.133091
81.498971,17,33.18045
86.925849,18,33.224894
135.989804,30,33.297855
150.349216,31,33.372491
139.719146,29,33.448898
162.852687,32,33.529479
135.718694,27,33.600929
86.246503,18,33.643027
130.196972,28,33.711031
193.21327,38,33.804228
115.400917,24,33.86603
167.249832,33,33.945453
233.384707,45,34.053335
81.168743,17,34.095258
150.688728,32,34.1751
187.352708,38,34.273654
112.558174,23,34.333783
152.442539,32,34.408704
233.040005,46,34.513274
219.161698,45,34.618853
197.933382,40,34.721289
141.814445,28,34.788237
181.812802,37,34.883422
214.825265,43,34.990224
149.71377,29,35.063781
176.083811,34,35.1521
132.885066,27,35.218747
201.63577,40,35.321873
329.931727,60,35.477293
128.59772,27,35.544134
111.323401,25,35.606146
182.020819,36,35.847802
144.998408,29,35.920397
92.364106,19,35.968525
181.938583,37,36.06214
128.751366,26,36.127729
86.317836,18,36.173862
190.132161,37,36.271101
113.714342,24,36.330085
81.355295,17,36.37223
81.527418,17,36.414269
156.698896,33,36.497316
163.027737,33,36.582285
153.266067,32,36.660027
122.39173,25,36.722316
149.43699,30,36.793819
160.03222,33,36.875609
108.293539,22,36.930397
76.698564,16,36.969655
108.584825,23,37.026495
191.990961,37,37.117349
191.24534,38,37.210675
147.35516,33,37.292774
129.374178,26,37.357217
187.368075,36,37.442891
162.687005,34,37.526381
179.90747,36,37.615869
143.906579,31,37.691776
105.379227,22,37.744821
86.7606,18,37.78878
81.552721,17,37.829508
86.670063,18,37.873703
178.128972,36,37.954771
110.174492,22,38.007769
178.909981,37,38.099199
173.358546,38,38.19426
145.639495,30,38.269499
138.735267,28,38.335951
81.203533,17,38.538495
252.826934,49,38.66312
191.249361,38,38.753175
168.537801,36,38.842531
164.774477,32,38.920994
195.902431,41,39.019558
131.218127,26,39.0854
165.261573,33,39.170259
132.079534,27,39.240187
275.655575,53,39.371916
87.162682,18,39.416635
97.351654,20,39.465285
158.548411,34,39.550313
149.138946,32,39.630322
216.233092,42,39.736657
92.913174,19,39.78286
234.704258,47,39.8978
221.553535,44,40.006103
126.924237,25,40.069482
244.664605,55,40.205781
94.195403,19,40.252905
247.855673,49,40.374409
199.069386,41,40.47643
119.243401,24,40.538147
93.403288,19,40.589432
86.1677,18,40.634526
86.287283,18,40.679587
237.044503,45,40.792034
159.934109,31,40.869945
195.491678,39,40.968513
247.829775,47,41.248428
180.847262,34,41.335261
76.625572,16,41.375612
117.263831,24,41.439063
115.581932,23,41.49842
384.19473,74,41.685505
117.506699,24,41.746674
175.670466,34,41.834876
218.634548,43,41.946161
114.493858,23,42.004522
154.226718,32,42.085626
81.548831,17,42.126517
143.664799,30,42.201886
156.169084,31,42.277648
95.975203,20,42.327265
102.332738,22,42.382286
87.600439,18,42.426706
93.204667,19,42.473453
292.905083,59,42.622902
91.204327,19,42.671529
205.611682,40,42.77264
168.228069,35,42.861127
192.263961,39,42.95936
173.172761,36,43.050851
216.387841,42,43.154764
377.46702,72,43.318526
164.389022,36,43.408901
136.563215,29,43.482226
128.325187,27,43.547621
92.11759,19,43.593621
171.981163,36,43.680104
228.9802,45,43.955699
176.366685,39,44.054692
242.450277,50,44.178363
165.512583,33,44.260457
234.655847,46,44.376672
193.483116,37,44.471384
137.371712,27,44.540865
93.33764,19,44.587654
143.830685,29,44.659162
92.286476,19,44.705694
232.530781,45,44.81498
180.591652,35,44.899594
290.239834,57,45.045292
178.353041,38,45.138769
165.818737,35,45.224533
234.409545,46,45.344538
216.088755,42,45.449958
210.256256,40,45.551277
252.862205,48,45.676769
278.269607,57,45.817534
147.849115,30,45.888959
182.202663,34,45.976005
157.505187,31,46.051289
146.140382,30,46.128629
317.849469,62,46.282202
87.361022,18,46.325964
97.058035,20,46.375308
256.126381,51,46.500785
190.93379,38,46.758344
154.988303,32,46.837904
207.490191,42,46.941468
87.146482,18,46.985405
102.994379,21,47.037613
204.710136,40,47.133874
243.477403,52,47.257791
162.17908,33,47.336713
245.123325,46,47.454185
285.198072,60,47.598065
201.637113,38,47.693353
163.499142,34,47.787977
152.828702,31,47.872546
136.183992,27,47.946172
264.718069,50,48.067147
180.01786,35,48.149339
127.631159,26,48.208092
194.549911,39,48.300287
237.234738,51,48.426571
171.345846,36,48.514223
213.029762,44,48.621833
122.946066,26,48.688993
147.969006,31,48.761793
219.751834,46,48.874671
264.986274,52,49.002838
166.34324,35,49.09435
145.626853,30,49.16284
140.940467,29,49.392807
93.008714,19,49.440578
149.191784,30,49.514976
167.962976,33,49.593349
183.547972,36,49.681194
129.448469,28,49.759797
166.646721,32,49.844695
171.790093,32,49.931138
146.783416,30,50.012957
205.164128,39,50.119064
156.713545,30,50.194659
163.392445,34,50.280131
151.574098,33,50.361485
202.989505,39,50.460004
124.135807,25,50.516788
226.368166,47,50.623806
287.650624,59,50.76411
181.09754,37,50.85095
194.124544,38,50.935624
255.506139,52,51.051298
145.122935,31,51.125883
236.647771,47,51.235346
151.10379,29,51.299361
135.539603,30,51.367338
106.648445,22,51.414813
104.425908,23,51.464326
205.01754,43,51.555255
149.788278,31,51.623199
89.823649,19,51.666421
162.178227,33,51.738205
151.243161,29,51.808012
267.380945,50,52.096233
255.917917,48,52.220953
109.062033,22,52.273243
253.947352,49,52.393873
97.220733,20,52.441846
132.393617,27,52.498577
90.879315,19,52.542357
201.28195,42,52.632208
231.382935,44,52.729109
115.491163,23,52.779307
86.05875,18,52.816911
157.296672,31,52.885558
267.587564,56,53.01601
283.594359,55,53.135138
111.234786,22,53.18411
153.756756,32,53.258239
200.516126,40,53.349894
235.233402,49,53.469158
265.288146,53,53.582621
260.52085,58,53.710617
217.022484,43,53.805526
155.549849,32,53.876975
264.837254,52,53.998725
88.192698,18,54.044227
191.407236,40,54.147623
145.944496,30,54.224768
139.413472,29,54.300166
314.687669,64,54.63078
222.274863,44,54.750661
176.983849,35,54.846407
81.468856,17,54.891649
102.733698,21,54.948379
154.479933,31,55.022196
250.165589,58,55.166893
234.532217,47,55.283475
181.252721,37,55.364953
277.657739,58,55.505745
318.385969,60,55.649342
105.185348,21,55.697475
275.247951,55,55.830073
98.551798,21,55.88006
93.26266,19,55.92052
189.700564,39,56.010361
123.856329,26,56.073156
152.904482,32,56.151832
179.651544,36,56.232342
86.674096,18,56.273054
255.058504,48,56.379822
193.290073,38,56.463544
252.478318,54,56.583462
110.353349,22,56.632888
96.709047,20,56.686388
274.256699,53,56.820387
119.219651,25,56.876883
279.503032,55,57.158073
388.947115,83,57.364311
123.951932,25,57.423641
288.031269,54,57.555421
203.580583,42,57.654917
233.317996,46,57.760361
124.255788,25,57.823577
238.093443,47,57.938527
242.002,51,58.061296
81.747266,17,58.102959
367.645476,76,58.292197
215.879012,43,58.395336
182.784205,36,58.481588
197.69325,39,58.573388
132.546031,30,58.638081
172.903189,34,58.713192
120.213404,24,58.769503
311.746793,58,58.905947
325.809101,60,59.045932
106.927267,22,59.099767
241.1387,46,59.213569
111.211175,22,59.269893
247.204044,57,59.419665
106.113852,22,59.470352
221.577256,53,59.588193
234.351355,49,59.869949
172.320657,33,59.94151
190.649127,38,60.032575
109.280788,22,60.082475
123.441878,25,60.138991
105.51389,23,60.190025
198.495138,39,60.276908
108.101976,22,60.32581
272.419296,52,60.448675
265.316032,53,60.579804
86.85268,18,60.624561
109.159446,22,60.675202
262.382801,55,60.816493
113.581294,24,60.881865
191.377109,39,60.986573
194.373465,42,61.095326
142.499049,29,61.166599
309.886434,64,61.321442
201.09453,41,61.42066
147.420993,32,61.497834
258.719878,48,61.614121
323.646314,62,61.766368
85.660075,18,61.809219
212.587177,44,61.916417
244.488374,50,62.037742
411.701491,79,62.235298
210.50343,43,62.497627
151.920648,30,62.57157
289.412239,56,62.710055
464.974111,86,62.931685
145.627649,32,63.010216
