eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-10.770185420000002,435,0.013677657,0.17197266,-1.435349,-0.007673775,0.0021407693,0.8965009897947311,97,198656,459.03129623399946,198656
50.0,-10.97260354,436,0.014572841,0.17749023,-1.4713256,-0.012785735,0.0030250836,0.8268926441669464,98,200704,463.72282150799947,200704
50.0,-10.77470421,432,0.012856163,0.16762695,-1.5060132,-0.0077554598,0.002297014,0.8604175746440887,99,202752,468.45821367499957,202752
50.0,-10.596195289999999,429,0.013432981,0.17285156,-1.5289128,-0.007955812,0.001362494,0.9202384948730469,100,204800,473.22866098399754,204800
50.0,-10.367046250000001,432,0.012799132,0.15795898,-1.5519391,-0.0068704574,0.002569338,0.8456812351942062,101,206848,477.96829549799804,206848
50.0,-10.075920889999999,428,0.012536064,0.16328125,-1.5769798,-0.007187699,0.0016035307,0.8988329097628593,102,208896,482.75072899899897,208896
50.0,-9.95085285,439,0.01256392,0.15195313,-1.6095937,-0.0046895766,0.0023581118,0.8518015146255493,103,210944,487.41182351599855,210944
50.0,-9.96777178,432,0.012743896,0.16347656,-1.6363083,-0.005633484,0.0018597385,0.9068916216492653,104,212992,492.14398584399896,212992
50.0,-10.13260904,435,0.012234938,0.15234375,-1.6604723,-0.00658137,0.0013625718,0.9295473769307137,105,215040,496.84759929699794,215040
50.0,-10.0934125,436,0.012293504,0.15668945,-1.6822298,-0.00555686,0.0016807303,0.9034034088253975,106,217088,501.53734300699944,217088
50.0,-9.82543307,434,0.01182198,0.14921875,-1.6990995,-0.008714298,0.0015071054,0.9144915863871574,107,219136,506.2470599759981,219136
50.0,-9.53028125,442,0.013158681,0.1737793,-1.7141844,-0.008203335,0.0013012358,0.9121845588088036,108,221184,510.8734212669988,221184
50.0,-8.91390507,434,0.017078739,0.20561524,-1.7300295,-0.011885296,0.0014629441,0.9203969538211823,109,223232,515.5857170509989,223232
50.0,-9.637819789999998,440,0.013606301,0.16953126,-1.75297,-0.0037357225,0.001216771,0.9192256703972816,110,225280,520.2388181559982,225280
