EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
185.525,7.0727034,5,1005,277.550363779068,120713,0.0,7.7791753,0.960263479501009,0.00640571,0.072893746,0.072893746
186.55,7.2902145,5,1010,279.90099930763245,121704,0.0,7.784492,0.9702846016734838,0.006135686,0.063911565,0.063911565
182.875,7.1738844,6,1016,282.20810866355896,122743,0.0,7.751933,0.9316920936107635,0.006603338,0.069603205,0.069603205
184.85,7.2431145,6,1022,284.52496218681335,123898,0.0,7.7507925,0.958198755979538,0.006591048,0.07188496,0.07188496
180.45,7.126391,5,1027,286.8853726387024,124821,0.0,7.7419004,0.9206626266241074,0.006693574,0.08199829,0.08199829
180.425,7.0071397,7,1034,289.25458788871765,125940,0.0,7.7520447,0.7252849340438843,0.00582778,0.06459491,0.06459491
178.55,6.8366804,6,1040,291.6031494140625,126902,0.0,7.7457967,0.7349265515804291,0.007387346,0.07666778,0.07666778
167.55,6.4910536,7,1047,293.93304657936096,127932,0.0,7.7398534,0.9583785906434059,0.006847493,0.0800675,0.0800675
169.025,6.536667,6,1053,296.24093198776245,128994,0.0,7.7394876,0.9677703604102135,0.0070093456,0.085428774,0.085428774
162.075,6.462438,6,1059,298.6140294075012,129879,0.0,7.756085,0.9526649937033653,0.0066612447,0.07820998,0.07820998
165.725,6.5801897,6,1065,300.9426429271698,130986,0.0,7.7490225,0.9776340201497078,0.0064629656,0.06689772,0.06689772
164.4,6.685878,6,1071,303.28820276260376,131992,0.0,7.754365,0.9778036717325449,0.0070238495,0.07512427,0.07512427
166.8,7.026822,6,1077,305.63156962394714,132959,0.0,7.754703,0.9694580435752869,0.0074388646,0.07148394,0.07148394
167.3,7.0402555,6,1083,308.0072524547577,134090,0.0,7.7244177,0.9332500994205475,0.006533658,0.07522257,0.07522257
165.75,6.95099,7,1090,310.32620549201965,135106,0.0,7.709164,0.7521496266126633,0.005896244,0.06751968,0.06751968
165.65,6.9089675,6,1096,312.708482503891,136095,0.0,7.721181,0.9211800992488861,0.0065148333,0.07053215,0.07053215
167.2,6.935374,6,1102,315.0682535171509,137115,0.0,7.703969,0.948120329529047,0.007363862,0.070736095,0.070736095
170.425,6.9841204,5,1107,317.47432231903076,138126,0.0,7.7080193,0.9229868948459625,0.006888447,0.091099665,0.091099665
172.15,7.0084877,6,1113,319.786217212677,139201,0.0,7.7109866,0.952263843268156,0.006702612,0.079245806,0.079245806
171.45,6.9408555,6,1119,322.22162890434265,140166,0.0,7.7270017,0.9583608619868755,0.007330713,0.0741944,0.0741944
174.45,7.069757,5,1124,324.58828377723694,141227,0.0,7.716247,0.9435919113457203,0.0071883686,0.08189539,0.08189539
180.4,7.2652917,6,1130,326.940801858902,142322,0.0,7.7342076,0.9679293520748615,0.0068421634,0.07556776,0.07556776
175.55,7.054601,7,1137,329.27224493026733,143302,0.0,7.698678,0.6231799721717834,0.007216461,0.06746966,0.06746966
174.125,6.9795623,6,1143,331.61423110961914,144326,0.0,7.7038465,0.9478550478816032,0.006078416,0.06580721,0.06580721
171.575,6.8731966,6,1149,334.00333404541016,145327,0.0,7.6620975,0.9597439095377922,0.0074687405,0.09370498,0.09370498
172.8,6.9900026,6,1155,336.32005739212036,146375,0.0,7.6759105,0.9673115201294422,0.0066392706,0.07280449,0.07280449
173.15,6.995856,5,1160,338.67776703834534,147322,0.0,7.668376,0.9638335704803467,0.0067819855,0.07158579,0.07158579
168.825,6.822052,6,1166,341.0312223434448,148343,0.0,7.657993,0.9084533303976059,0.0074310815,0.07079711,0.07079711
172.25,6.997472,6,1172,343.34873723983765,149444,0.0,7.650253,0.9687609691172838,0.0070663225,0.07490966,0.07490966
176.725,7.1300097,5,1177,345.6854476928711,150371,0.0,7.639213,0.799822673201561,0.0076733744,0.06835136,0.06835136
180.325,7.1086397,6,1183,347.99117040634155,151539,0.0,7.602372,0.8534059524536133,0.0070335553,0.0758052,0.0758052
180.0,7.1035433,6,1189,350.3024079799652,152527,0.0,7.629806,0.9632975459098816,0.006826498,0.07383376,0.07383376
180.475,7.0893607,5,1194,352.6643965244293,153437,0.0,7.634911,0.9674527458846569,0.007158762,0.07346319,0.07346319
180.125,7.111371,6,1200,354.9917733669281,154527,0.0,7.6296473,0.9683622047305107,0.007281429,0.086638436,0.086638436
179.125,7.1173363,6,1206,357.37129855155945,155508,0.0,7.6110425,0.9771748017519712,0.007897843,0.076451875,0.076451875
177.025,7.029474,6,1212,359.7069935798645,156525,0.0,7.577049,0.7612555921077728,0.0075580236,0.056374043,0.056374043
177.925,7.1126733,6,1218,361.99903655052185,157675,0.0,7.569,0.8976620137691498,0.007954394,0.07914516,0.07914516
176.875,7.195956,5,1223,364.3619565963745,158614,0.0,7.551994,0.833021953701973,0.00689359,0.06854335,0.06854335
177.725,7.183772,6,1229,366.7228500843048,159636,0.0,7.5401797,0.7811481356620789,0.008381514,0.07439008,0.07439008
176.25,7.068349,6,1235,369.056524515152,160741,0.0,7.4994082,0.9378338381648064,0.007467781,0.075968094,0.075968094
176.85,7.096803,6,1241,371.4033634662628,161740,0.0,7.515686,0.9493736252188683,0.0072481097,0.07061122,0.07061122
176.675,7.083023,6,1247,373.78419184684753,162720,0.0,7.5215306,0.9238965138792992,0.007821692,0.1456086,0.1456086
179.375,7.204026,5,1252,376.1247115135193,163700,0.0,7.5018644,0.9588541239500046,0.0072830403,0.07760163,0.07760163
175.9,7.058389,6,1258,378.4548909664154,164711,0.0,7.4781113,0.9571571573615074,0.0077451016,0.07776171,0.07776171
173.05,6.9877014,6,1264,380.83620381355286,165746,0.0,7.4560666,0.9695312604308128,0.007768212,0.07651782,0.07651782
174.8,7.0878053,6,1270,383.1871075630188,166799,0.0,7.442696,0.9789882954210043,0.007430575,0.07545265,0.07545265
176.025,7.1497374,5,1275,385.5584170818329,167782,0.0,7.4501805,0.9640471450984478,0.0069578094,0.079977736,0.079977736
175.725,7.084746,7,1282,387.8857276439667,168913,0.0,7.4455385,0.9813014250248671,0.0074916417,0.069211185,0.069211185
174.75,7.06782,6,1288,390.20932030677795,169914,0.0,7.4304876,0.9049271494150162,0.007366157,0.090269014,0.090269014
172.1,7.026882,6,1294,392.5420331954956,170986,0.0,7.452796,0.9683553650975227,0.007447201,0.07758581,0.07758581
174.575,7.1397543,5,1299,394.8863251209259,171917,0.0,7.4441137,0.9402831047773361,0.00669705,0.07440175,0.07440175
177.225,7.245021,6,1305,397.2382662296295,173009,0.0,7.439747,0.9590250700712204,0.0074685835,0.07565165,0.07565165
176.1,7.266385,6,1311,399.5911195278168,174040,0.0,7.4456363,0.9783347733318806,0.006855531,0.08091927,0.08091927
174.2,7.1546035,6,1317,401.93902373313904,175056,0.0,7.429717,0.9526521302759647,0.006909111,0.06947032,0.06947032
175.975,7.1914077,6,1323,404.3032033443451,176119,0.0,7.419227,0.914713628590107,0.007165904,0.07569347,0.07569347
176.475,7.173921,6,1329,406.6498119831085,177144,0.0,7.4082193,0.9512563720345497,0.006843001,0.086546004,0.086546004
176.575,7.137986,5,1334,408.97614216804504,178049,0.0,7.402329,0.9721212983131409,0.0071591046,0.07774694,0.07774694
175.425,7.0940948,6,1340,411.3342854976654,179112,0.0,7.4226875,0.9786116313189268,0.007603867,0.078774914,0.078774914
175.225,7.025055,6,1346,413.66080117225647,180195,0.0,7.4189253,0.9104893803596497,0.007211755,0.07439031,0.07439031
173.675,6.926361,6,1352,415.97185349464417,181126,0.0,7.4094815,0.7519286572933197,0.008469118,0.0795614,0.0795614
168.775,6.6750383,7,1359,418.2828724384308,182148,0.0,7.409607,0.7918930947780609,0.008779614,0.08032517,0.08032517
169.9,6.7520905,6,1365,420.6063160896301,183252,0.0,7.398426,0.9157774969935417,0.007790621,0.0846684,0.0846684
169.275,6.7500925,5,1370,422.9470989704132,184192,0.0,7.4076495,0.9610965102910995,0.007725985,0.076058514,0.076058514
171.575,6.8579993,6,1376,425.267884016037,185247,0.0,7.419524,0.9428601413965225,0.0074542165,0.08396891,0.08396891
172.525,6.9084234,6,1382,427.5908010005951,186365,0.0,7.429901,0.9469274245202541,0.0075600795,0.075281486,0.075281486
172.45,7.0038896,5,1387,429.9556908607483,187277,0.0,7.3978186,0.9271198064088821,0.008451783,0.07709895,0.07709895
175.525,7.219873,6,1393,432.34453296661377,188306,0.0,7.383651,0.9678660482168198,0.0072839055,0.06737092,0.06737092
181.65,7.489244,6,1399,434.74553298950195,189414,0.0,7.358512,0.9710961952805519,0.007198472,0.088326514,0.088326514
180.3,7.394021,6,1405,437.0803518295288,190464,0.0,7.354076,0.9806887153536081,0.0076621957,0.08817419,0.08817419
