# {"t_start": 1619431231.547126, "env_id": "Walker2d-v2"} 
r,l,t
386.873107,168,238.609929
363.57502,160,238.965883
359.482504,171,239.343676
265.406305,124,239.617615
274.149583,130,240.626656
382.009532,181,241.008976
352.264947,150,241.325094
248.142523,125,241.583818
403.079504,203,242.013666
371.722356,191,242.411972
299.197821,144,242.716547
356.145295,172,243.072305
254.73688,114,243.303777
305.987035,133,243.578163
388.20524,192,243.979596
371.961859,190,244.377965
344.805576,153,244.698158
398.656472,194,245.871179
403.57917,182,246.249834
351.357386,164,246.591835
394.659184,187,246.985917
308.411879,142,247.275278
356.644331,160,247.609528
388.189421,178,247.995228
373.435043,176,248.373091
227.90855,109,248.609329
331.349376,154,248.949683
476.251269,246,249.487108
381.203524,179,249.861931
368.965551,181,250.950376
380.476163,164,251.31894
339.651165,160,251.657894
266.478885,124,251.916985
310.348213,139,252.201986
427.553939,202,252.617008
264.901656,137,252.895557
326.957834,150,253.197587
349.463737,160,253.525525
293.838256,135,253.798895
290.690205,133,254.069608
304.619153,135,254.342791
332.636361,155,254.656615
383.809065,170,255.693117
425.83367,207,256.160047
219.974043,122,256.419993
376.190635,181,256.793243
432.405767,200,257.225724
376.020188,185,257.649307
463.143122,216,258.103745
343.057495,158,258.43239
398.639511,185,258.821717
328.716539,163,259.163382
312.774288,150,259.467628
359.511109,164,259.802168
346.563356,162,260.820504
297.466186,122,261.076629
299.288371,135,261.362752
242.461915,108,261.586753
392.102964,188,261.976659
428.528517,227,262.443918
277.996096,121,262.697991
444.272168,206,263.142172
318.930016,140,263.439634
355.820677,166,263.784684
325.849645,149,264.096816
276.845731,128,264.363312
292.944594,134,264.639302
259.752496,126,264.904758
407.026551,189,265.968738
418.576199,226,266.430436
403.47822,193,266.838672
371.400004,175,267.213779
438.102091,225,267.680111
340.751321,153,267.993553
333.759928,146,268.287941
344.742724,159,268.632973
319.616491,146,268.938515
371.188186,163,269.306523
335.070038,137,269.594396
375.794837,167,270.621429
329.450986,148,270.933241
369.776085,164,271.269319
302.262239,135,271.553289
424.884272,219,272.010559
395.615422,182,272.393798
411.630329,194,272.812736
350.866631,140,273.107836
304.190195,123,273.364153
345.051605,149,273.677265
372.102714,177,274.060323
386.029094,187,274.459042
373.71817,159,274.800588
434.571515,190,275.860608
464.458099,209,276.292231
401.448238,172,276.644652
308.228709,133,276.936396
230.528109,107,277.179371
