eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
159.8,385.64111243,422,0.011881234,0.16791992,6.507669,-0.02804994,0.008028546,0.9692584685981274,71,145408,354.6732630799961,145408
162.28,395.80587896000003,415,0.01405845,0.19165039,6.4796934,-0.027447045,0.00803592,0.9724841639399529,72,147456,359.60771126899635,147456
162.4,398.45981129,414,0.01099811,0.15786132,6.4530516,-0.023755826,0.01741561,0.9364108145236969,73,149504,364.5474452089984,149504
164.47,405.9625417,410,0.011533655,0.1559082,6.4228163,-0.025288608,0.008510021,0.9667188972234726,74,151552,369.5415814459993,151552
165.07,414.18453906999986,407,0.011601854,0.16342774,6.385013,-0.026395041,0.010974217,0.960241012275219,75,153600,374.5725165429976,153600
166.34,421.9549278299999,404,0.013256587,0.18642578,6.3642836,-0.025956053,0.006673777,0.9764579311013222,76,155648,379.63340356999834,155648
169.72,435.86035240999996,405,0.009678199,0.13144532,6.3424106,-0.023431689,0.009586974,0.9529268220067024,77,157696,384.6824245569951,157696
171.2,445.03146008,402,0.013423458,0.1864746,6.3479147,-0.030797413,0.013340441,0.9560222886502743,78,159744,389.7712194029955,159744
172.78,455.65808909,416,0.013209892,0.18378906,6.347166,-0.027153457,0.0066340254,0.9788680002093315,79,161792,394.68885396499536,161792
174.1,462.6908699399999,413,0.01138428,0.16259766,6.3178244,-0.026465263,0.011119194,0.9627970606088638,80,163840,399.6427597219954,163840
174.98,469.89333098999987,415,0.014035314,0.20424804,6.2988634,-0.029022172,0.009087546,0.9707517512142658,81,165888,404.57278472799953,165888
178.99,485.81358548,415,0.011198868,0.15703125,6.28395,-0.025566667,0.008294815,0.9742254707962275,82,167936,409.5043036019997,167936
182.07,498.53106557,420,0.012731208,0.18251953,6.244296,-0.028184349,0.009664571,0.9693020693957806,83,169984,414.375638958998,169984
184.6,506.99942927000006,411,0.011179404,0.15649414,6.2098184,-0.026291464,0.009734936,0.9711680337786674,84,172032,419.35501175699756,172032
185.83,512.83464853,410,0.01213524,0.17177734,6.188139,-0.032444824,0.008555299,0.9719874206930399,85,174080,424.34209383699636,174080
186.32,518.71119329,408,0.013980587,0.19819336,6.153412,-0.030177757,0.010437394,0.9655722491443157,86,176128,429.3551434789988,176128
187.52,526.2072145600001,414,0.01257837,0.18066406,6.1114893,-0.032116976,0.0064813616,0.9802560415118933,87,178176,434.3008160919999,178176
189.53,533.09460772,407,0.0123386625,0.17714843,6.089938,-0.027967855,0.012499995,0.9629174843430519,88,180224,439.32377732599707,180224
191.08,541.6999584199999,403,0.012535663,0.1819336,6.0744863,-0.026877988,0.005717125,0.9821901600807905,89,182272,444.4009861230006,182272
190.32,540.3742722800001,417,0.014024886,0.20083007,6.0714426,-0.03057242,0.013256011,0.9631647318601608,90,184320,449.31103808999615,184320
192.43,548.85242556,411,0.011504317,0.16938476,6.061851,-0.029389238,0.0043927166,0.9831399191170931,91,186368,454.29151750199526,186368
192.67,550.7675964599999,415,0.0122375535,0.18276367,6.0575504,-0.026370605,0.0074890866,0.973261883482337,92,188416,459.2211904779979,188416
193.59,553.86038756,396,0.012377685,0.18129882,6.05865,-0.027346605,0.012681062,0.9636751003563404,93,190464,464.3906042210001,190464
195.13,560.8900492299999,418,0.014842421,0.21601562,6.0398197,-0.031457223,0.008660663,0.9680393896996975,94,192512,469.28763558699575,192512
196.79,567.50248846,415,0.012019472,0.1708496,6.0290346,-0.032101605,0.0067432923,0.9778968542814255,95,194560,474.21885723099695,194560
197.98,572.47175843,413,0.014448988,0.19858399,6.0166245,-0.030684447,0.0074966736,0.9764600861817598,96,196608,479.1730198169971,196608
198.98,575.24501171,418,0.013945825,0.20170899,5.99883,-0.030553207,0.00946683,0.9683415666222572,97,198656,484.0709941259993,198656
202.1,586.80328548,414,0.014050862,0.19580078,5.958252,-0.0337799,0.0052406886,0.9797777663916349,98,200704,489.01163854199694,200704
204.73,593.6821248499999,418,0.012639053,0.18017578,5.932947,-0.031547725,0.0052821026,0.9820084199309349,99,202752,493.9107867519997,202752
209.37,610.7177116299999,415,0.012007238,0.17436524,5.9189606,-0.029401869,0.0048884023,0.9830511566251516,100,204800,498.843474248999,204800
209.35,611.85909704,414,0.011994012,0.17250976,5.9070916,-0.027432224,0.007801554,0.9722490645945072,101,206848,503.78729916000157,206848
210.4,615.2049545499999,416,0.014745708,0.20405273,5.8936863,-0.032851163,0.007036373,0.9755022618919611,102,208896,508.70208989399543,208896
214.11,628.4207234,411,0.012386429,0.18632813,5.8746214,-0.029699618,0.007745804,0.9717719163745642,103,210944,513.6832289719969,210944
217.54,641.6807428999999,411,0.014736424,0.19956055,5.845576,-0.03375455,0.005264609,0.978248368948698,104,212992,518.6624792489965,212992
220.35,655.03534389,410,0.015694704,0.22299805,5.8308854,-0.033431705,0.0044573797,0.9788314960896969,105,215040,523.657514505001,215040
222.65,663.76001332,409,0.013984012,0.19335938,5.805812,-0.032029297,0.004651974,0.9812612719833851,106,217088,528.6644460989992,217088
227.01,678.3544312699997,412,0.012097008,0.16928712,5.7802176,-0.029858638,0.00511708,0.9793623518198729,107,219136,533.6322931359973,219136
229.86,692.6360650899998,414,0.0129185645,0.19257812,5.7693043,-0.029887062,0.0049760034,0.9821350648999214,108,221184,538.5751001120007,221184
230.92,699.1033625200002,403,0.012865571,0.19047852,5.7670884,-0.03226781,0.006442231,0.9736438859254122,109,223232,543.6534644959975,223232
233.31,707.2061155300001,411,0.012334319,0.17524414,5.7501125,-0.028818374,0.004213745,0.9826065842062235,110,225280,548.6317981219981,225280
233.88,713.03076065,408,0.012480592,0.18295899,5.7260118,-0.0283213,0.0045716492,0.9847939191386104,111,227328,553.6498589260009,227328
234.61,714.8118905299998,405,0.012794262,0.18022461,5.7211933,-0.030039836,0.014695903,0.9455277882516384,112,229376,558.6949976729957,229376
237.25,727.20833497,416,0.010850162,0.15268555,5.7006755,-0.025576895,0.0037388108,0.9847669880837202,113,231424,563.6136541669985,231424
237.81,731.4338143300001,417,0.013285769,0.19814453,5.6884756,-0.029861892,0.0079865465,0.971300819888711,114,233472,568.5235596759958,233472
239.76,741.0147772800001,420,0.0117662605,0.17368165,5.6982236,-0.027517635,0.00800937,0.9635312035679817,115,235520,573.398033780999,235520
241.54,750.6185451600002,409,0.014376109,0.20385742,5.7142587,-0.034023993,0.005261168,0.9771066680550575,116,237568,578.3989768889951,237568
241.18,750.37454502,418,0.012294268,0.18442383,5.704003,-0.029845357,0.006725034,0.9756843578070402,117,239616,583.2926728349994,239616
238.5,743.4921921000001,407,0.01209414,0.17973633,5.672815,-0.0265919,0.01570826,0.955523893237114,118,241664,588.3167609769953,241664
237.64,742.92236724,418,0.011278663,0.16499023,5.6427135,-0.025324214,0.006172902,0.9777759592980146,119,243712,593.213440143998,243712
241.65,757.3446090499998,408,0.012272916,0.17241211,5.610264,-0.02847964,0.003170987,0.9875002754852176,120,245760,598.2256492099987,245760
243.25,764.25049782,399,0.012555299,0.18105468,5.593406,-0.027641604,0.0049346266,0.9809949547052383,121,247808,603.3467673009945,247808
238.92,756.5829436700001,411,0.014256889,0.20512696,5.5769653,-0.031990435,0.006784727,0.9781994726508856,122,249856,608.3219738560001,249856
240.6,762.3129427400002,415,0.012919891,0.18950196,5.5560713,-0.02944329,0.00581446,0.9755409136414528,123,251904,613.2512553709967,251904
244.06,776.3665632799999,409,0.01281585,0.18701172,5.523576,-0.032026246,0.0064602112,0.9752615541219711,124,253952,618.2564120329989,253952
246.38,785.68959348,417,0.012608588,0.1830078,5.504155,-0.032244824,0.0037194595,0.9839853588491678,125,256000,623.1649366509955,256000
246.67,789.56926924,410,0.01230506,0.18183593,5.502917,-0.031901114,0.0073444126,0.9677494205534458,126,258048,628.158036683999,258048
247.74,792.86434836,407,0.012351818,0.17626953,5.492597,-0.03103197,0.0034569916,0.9836580958217382,127,260096,633.182990207999,260096
250.08,801.8860004600001,412,0.01277608,0.18657227,5.4909105,-0.027929276,0.007961238,0.9690154511481524,128,262144,638.1517136699986,262144
250.88,803.9928636899998,418,0.0123645505,0.18154296,5.4955206,-0.030953104,0.0067158267,0.971923939883709,129,264192,643.0462055669996,264192
252.13,805.56276369,413,0.013617409,0.19501953,5.5020394,-0.029194895,0.008935667,0.9605214893817902,130,266240,648.0023381659994,266240
256.34,818.6036921599999,405,0.013859438,0.20410156,5.4977403,-0.0285423,0.00904277,0.9563004411756992,131,268288,653.0586814080016,268288
257.07,824.67172422,408,0.012461338,0.18583985,5.464225,-0.028313542,0.003396267,0.9822612777352333,132,270336,658.0756592749967,270336
257.09,819.1694769899998,417,0.016087055,0.228125,5.4503245,-0.037248086,0.00894665,0.9593745693564415,133,272384,662.9786343999949,272384
257.97,821.4928904399999,411,0.013498793,0.19882813,5.4432597,-0.030657712,0.004798786,0.9756372235715389,134,274432,667.952289007997,274432
260.49,826.5142234399998,412,0.01421147,0.2027832,5.4381895,-0.03432421,0.005934367,0.9733767919242382,135,276480,672.9220608719988,276480
262.96,837.40558655,411,0.015402359,0.21347657,5.431658,-0.034710053,0.003791315,0.975674893707037,136,278528,677.8996503620001,278528
264.45,839.1141459400001,416,0.013381894,0.18867187,5.4143205,-0.031427167,0.0068309917,0.9650090970098972,137,280576,682.8184960200015,280576
268.37,854.03100181,407,0.015804654,0.21435547,5.3917675,-0.03133117,0.0040562237,0.9772031400352716,138,282624,687.8478613810003,282624
271.46,867.8189389199999,406,0.014542652,0.20083007,5.3651676,-0.030663252,0.0050433576,0.9798839502036572,139,284672,692.886273655,284672
269.58,859.76122701,413,0.011623727,0.17070313,5.3529716,-0.02913563,0.0053431657,0.977084806188941,140,286720,697.8362175000002,286720
267.28,852.8533928599999,416,0.011670025,0.17182617,5.348802,-0.028351754,0.0038428355,0.9858256028965116,141,288768,702.7589358289988,288768
269.84,864.7014320999999,407,0.014788566,0.2168457,5.3350687,-0.032399334,0.0034236207,0.9837295822799206,142,290816,707.7793762099973,290816
272.52,879.28520545,414,0.014512544,0.20566407,5.306738,-0.031598397,0.003847941,0.9808720555156469,143,292864,712.7241704029948,292864
270.57,879.1531767199999,420,0.015610099,0.21831055,5.300268,-0.034670882,0.010011562,0.9589822813868523,144,294912,717.5943635000003,294912
270.41,876.0776274299999,408,0.014846836,0.19926758,5.291251,-0.03231729,0.0032452059,0.98509640712291,145,296960,722.6088088539982,296960
273.75,894.2520435999999,412,0.014583935,0.20815429,5.2847314,-0.031553715,0.003098872,0.9844761742278934,146,299008,727.5728708079987,299008
273.29,896.54621562,412,0.013296123,0.19423828,5.2665105,-0.0322484,0.0023484882,0.9891396434977651,147,301056,732.5360200340001,301056
275.66,906.50528236,411,0.014056941,0.20048828,5.2326994,-0.032948244,0.0034165173,0.9843206238001585,148,303104,737.5171583639967,303104
279.04,924.15295462,403,0.013032844,0.18896484,5.2033296,-0.032663908,0.002415514,0.9869287563487887,149,305152,742.5874627929952,305152
279.39,929.7131382700001,415,0.014214007,0.20708008,5.1916647,-0.03412273,0.00396018,0.9836740326136351,150,307200,747.5152087339957,307200
274.3,913.1498415100002,411,0.012166705,0.1751953,5.2121763,-0.028899381,0.0036840339,0.983133228495717,151,309248,752.497576419999,309248
275.15,915.7948876299998,411,0.015371238,0.22480468,5.2269793,-0.03393301,0.0070220805,0.968468651175499,152,311296,757.4694170520015,311296
275.67,919.8308376599998,407,0.012310727,0.18374023,5.226966,-0.02921918,0.004341651,0.9804794508963823,153,313344,762.4919327940006,313344
274.77,916.16853207,398,0.013475483,0.19716796,5.2350636,-0.030350972,0.0054667266,0.9761084243655205,154,315392,767.6332625789946,315392
274.86,919.41405881,409,0.014021536,0.19570312,5.216775,-0.03404205,0.003592737,0.9848106410354376,155,317440,772.6405253119956,317440
275.8,923.1552481600002,414,0.013727652,0.19213867,5.1994157,-0.03224779,0.0040265294,0.9812648706138134,156,319488,777.5850930879969,319488
276.42,923.6922512599999,410,0.012770457,0.17958984,5.183511,-0.029441306,0.0062699495,0.9713496286422014,157,321536,782.5723295610005,321536
280.43,938.5825863499999,413,0.012719264,0.17875977,5.157483,-0.03139672,0.003888846,0.9823039136826992,158,323584,787.5292929720017,323584
282.12,946.5502195199999,408,0.0129978685,0.18847656,5.1366644,-0.028942361,0.0033807498,0.9801094625145197,159,325632,792.5461852379958,325632
283.43,952.0922913800001,421,0.014290753,0.20493165,5.1147165,-0.029641956,0.0041641877,0.9795157983899117,160,327680,797.4043327149993,327680
284.25,954.9375231299999,410,0.015140889,0.21933594,5.0864654,-0.036252595,0.0039893943,0.9786736238747835,161,329728,802.3946636359979,329728
284.65,952.0482239400002,417,0.013699445,0.20815429,5.093634,-0.03496465,0.0093272785,0.9619147665798664,162,331776,807.3036416709947,331776
283.35,947.3529842600001,410,0.012981306,0.18442383,5.0862603,-0.031755693,0.0044290526,0.9743464048951864,163,333824,812.2944896629997,333824
284.08,953.7165455500002,416,0.013244296,0.18896484,5.053502,-0.026864748,0.0030197627,0.9852488618344069,164,335872,817.2108171449945,335872
289.14,968.5032613999999,415,0.013220224,0.19492188,5.027416,-0.033038337,0.0051216213,0.9722856543958187,165,337920,822.1369323219988,337920
287.15,963.6543358000001,421,0.014777342,0.20395508,5.009677,-0.031257685,0.003938462,0.981933381408453,166,339968,826.9953587409982,339968
292.16,983.8346417699998,407,0.013612391,0.1895996,4.993247,-0.02770726,0.0042357845,0.9767475016415119,167,342016,832.0214421199998,342016
296.24,1000.5366553700001,415,0.015135489,0.21728516,4.974259,-0.03296039,0.003573597,0.9802022818475962,168,344064,836.955331995996,344064
305.07,1034.5049358999997,409,0.014803846,0.21367188,4.955996,-0.034324784,0.0034032315,0.981367614120245,169,346112,841.9610856340005,346112
306.98,1042.57101738,411,0.0148977805,0.21186523,4.9434643,-0.03496261,0.004232862,0.977404871955514,170,348160,846.9404858589987,348160
310.0,1056.54982697,414,0.0145523865,0.2100586,4.9243927,-0.031979423,0.00310909,0.9835524056106806,171,350208,851.8770904379999,350208
