eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
587.25,5471.3531453099995,423,0.011973948,0.13696289,-0.09567265,-0.008019378,0.018139962,0.6446754336357117,181,370688,863.696335184999,370688
570.22,5312.635908150001,433,0.010502158,0.12519531,-0.10313102,-0.0034223672,0.04623519,0.5028220415115356,182,372736,868.4206236759928,372736
574.56,5353.160771700001,432,0.00883607,0.10957031,-0.10620625,-0.0023294343,0.032877535,0.3501741886138916,183,374784,873.1544418720005,374784
547.57,5101.58291664,432,0.0075484244,0.09321289,-0.10707291,-0.0056783934,0.049512636,0.6730471551418304,184,376832,877.8907185919961,376832
547.84,5104.08208462,419,0.009721907,0.10493164,-0.106263205,-0.004045195,0.03269861,0.48225969076156616,185,378880,882.7761642149999,378880
554.99,5170.7859184300005,427,0.008632662,0.10576172,-0.10396345,-0.0035458028,0.025556799,-0.044339537620544434,186,380928,887.5671323279967,380928
544.55,5073.5244041900005,430,0.01993944,0.113867186,-0.0980398,-0.004125664,0.039364096,0.5693206787109375,187,382976,892.3283611310035,382976
534.78,4982.468610330001,426,0.008947494,0.103955075,-0.098511614,-0.0006073326,0.028599318,0.5399774014949799,188,385024,897.1354912450042,385024
539.01,5021.92716772,434,0.011006341,0.1303711,-0.09823446,-0.003973297,0.032138478,-0.17177951335906982,189,387072,901.8526466769981,387072
536.24,4996.12235434,413,0.0095515195,0.112695314,-0.092182115,-0.0042619193,0.043215312,0.3563891053199768,190,389120,906.8106392059999,389120
531.51,4952.00503071,435,0.0077927536,0.09453125,-0.08874685,-0.0038840391,0.027568946,0.5708034336566925,191,391168,911.5111464329966,391168
524.15,4883.540677049999,436,0.009832219,0.11303711,-0.0898958,-0.0005568132,0.035145544,0.6806966364383698,192,393216,916.2080565340002,393216
506.2,4716.2287831799995,429,0.007927253,0.094091795,-0.09356164,-0.006365163,0.05425299,0.6310389935970306,193,395264,920.9742859090038,395264
516.55,4812.73263302,432,0.0111522805,0.12133789,-0.10273884,-0.0033433668,0.04741864,0.5524196922779083,194,397312,925.7129316409992,397312
520.16,4846.418527980001,431,0.008933781,0.10893555,-0.114207245,-0.007937951,0.024576152,0.7788345217704773,195,399360,930.455796580005,399360
514.4,4792.71311608,424,0.008344552,0.10244141,-0.12255776,-0.0024097536,0.032679636,0.7115830779075623,196,401408,935.2777993240015,401408
501.19,4669.46855975,431,0.007061796,0.08774414,-0.13199711,-0.005009511,0.042228352,0.5364246070384979,197,403456,940.0216407239932,403456
498.51,4644.5874153,430,0.007365396,0.09189453,-0.14085193,-0.0015749624,0.048876755,0.49256861209869385,198,405504,944.7756173520029,405504
488.97,4555.7251398,430,0.009909702,0.124853514,-0.13487156,-0.0028756813,0.02451166,0.5761748552322388,199,407552,949.5340398150001,407552
498.37,4643.466257829999,443,0.011549659,0.14008789,-0.12570037,-0.0025692382,0.03390761,0.484205961227417,200,409600,954.1472934369958,409600
496.2,4623.19579241,423,0.00642611,0.07841797,-0.12571791,-0.002621502,0.030213123,0.4136488437652588,201,411648,958.9864101690036,411648
504.66,4702.07885184,423,0.007745164,0.09418945,-0.12874271,-0.00014865771,0.028452132,-0.04871797561645508,202,413696,963.8185955719964,413696
511.16,4762.6954393099995,448,0.009937674,0.12470703,-0.1249661,-0.0010284979,0.037974756,0.23632878065109253,203,415744,968.3832752729941,415744
