EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-0.59189254,21,15319,1669.649743795395,765950,-0.0,-3.7426772,0.9799228925257921,0.010352972,0.029540507,0.029540507
50.0,-0.6137403,20,15339,1671.8520300388336,766950,-0.0,-3.7447968,0.9831137154251337,0.010255316,0.038248867,0.038248867
50.0,-0.62506515,21,15360,1674.0456125736237,768000,-0.0,-3.7460344,0.970428179949522,0.010259278,0.038911678,0.038911678
50.0,-0.60211635,20,15380,1676.224309206009,769000,-0.0,-3.748077,0.9807705450803041,0.009407862,0.037760787,0.037760787
50.0,-0.681569,20,15400,1678.4103989601135,770000,-0.0,-3.751795,0.9880978465080261,0.011508365,0.033107657,0.033107657
50.0,-0.7590883,21,15421,1680.5985233783722,771050,-0.0,-3.7543406,0.9860313022509217,0.009896038,0.04187436,0.04187436
50.0,-0.6976488,20,15441,1682.8704624176025,772050,-0.0,-3.7568896,0.9873398197814822,0.01018165,0.039115913,0.039115913
50.0,-0.7473506,21,15462,1685.077344417572,773100,-0.0,-3.7601888,0.9901757594197989,0.009687162,0.02632285,0.02632285
50.0,-0.71295965,20,15482,1687.2482504844666,774100,-0.0,-3.76293,0.9833873994648457,0.010250382,0.025719656,0.025719656
50.0,-0.687235,21,15503,1689.5165078639984,775150,-0.0,-3.763228,0.9858997017145157,0.0037682867,0.025355808,0.025355808
50.0,-0.71141565,20,15523,1691.742406129837,776150,-0.0,-3.7654397,0.9862188091501594,0.011211538,0.033651326,0.033651326
50.0,-0.6943634,21,15544,1693.9526538848877,777200,-0.0,-3.768683,0.9900482622906566,0.010169063,0.03604105,0.03604105
50.0,-0.6529134,20,15564,1696.2049868106842,778200,-0.0,-3.7740269,0.9861094728112221,0.010112588,0.03537728,0.03537728
50.0,-0.6205867,21,15585,1698.4885675907135,779250,-0.0,-3.7762752,0.9823473114520311,0.010493195,0.042571586,0.042571586
50.0,-0.6750058,20,15605,1700.6879856586456,780250,-0.0,-3.773726,0.9868307607248425,0.010833118,0.041745413,0.041745413
50.0,-0.64115745,21,15626,1702.915355205536,781300,-0.0,-3.77288,0.9913249826058745,0.010020683,0.034780487,0.034780487
50.0,-0.6468944,20,15646,1705.1433589458466,782300,-0.0,-3.7728047,0.9866481339558959,0.010038678,0.035021096,0.035021096
50.0,-0.6382779,21,15667,1707.381799697876,783350,-0.0,-3.7788942,0.9864562945440412,0.009840711,0.027379798,0.027379798
50.0,-0.6100674,20,15687,1709.639882326126,784350,-0.0,-3.7797856,0.9761805981397629,0.0101682665,0.037415408,0.037415408
50.0,-0.6015176,21,15708,1711.8733263015747,785400,-0.0,-3.7774882,0.9765261150896549,0.011609969,0.030227311,0.030227311
50.0,-0.6500093,20,15728,1714.1247050762177,786400,-0.0,-3.7778287,0.9893062114715576,0.010792298,0.041664362,0.041664362
50.0,-0.66430265,21,15749,1716.3535883426666,787450,-0.0,-3.783335,0.9871076568961143,0.010204431,0.029395476,0.029395476
50.0,-0.6443139,20,15769,1718.5626776218414,788450,-0.0,-3.7846582,0.9814010206609964,0.010117895,0.030107304,0.030107304
50.0,-0.6636032,21,15790,1720.75586271286,789500,-0.0,-3.7829533,0.979763463139534,0.010539601,0.031991947,0.031991947
50.0,-0.61692476,20,15810,1723.0001618862152,790500,-0.0,-3.7832143,0.9790931139141321,0.010043375,0.038033046,0.038033046
50.0,-0.6461934,21,15831,1725.2484397888184,791550,-0.0,-3.7865012,0.9891083436086774,0.010261891,0.03539817,0.03539817
50.0,-0.69217265,20,15851,1727.5190541744232,792550,-0.0,-3.7904055,0.9886507764458656,0.010127803,0.04010679,0.04010679
50.0,-0.65601516,21,15872,1729.797471523285,793600,-0.0,-3.7939165,0.9722710344940424,0.009681883,0.039018366,0.039018366
