epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
521,0.8757283,0.08535699,0.2627534,0.030365938,5220.0,-0.06860237,1.0,5220.0,0.7583334
522,0.87573165,0.08535749,0.26275367,0.030365596,5230.0,-0.07377723,1.0,5230.0,0.69166666
523,0.87573117,0.08534969,0.26275283,0.030363223,5240.0,-0.04286923,1.0,5240.0,0.675
524,0.8757195,0.085344635,0.26275003,0.030361796,5250.0,-0.055675555,1.0,5250.0,0.69166666
525,0.8757182,0.08534526,0.2627498,0.03036196,5260.0,-0.057033855,1.0,5260.0,0.68333334
526,0.8757119,0.08534517,0.26274806,0.030361354,5270.0,-0.050985377,1.0,5270.0,0.65833336
527,0.8757306,0.085340716,0.262753,0.030360112,5280.0,-0.06701432,1.0,5280.0,0.7
528,0.875727,0.085342966,0.26275203,0.03036046,5290.0,-0.061757494,1.0,5290.0,0.6916666
529,0.8757195,0.08534452,0.26275027,0.030360391,5300.0,-0.0734654,1.0,5300.0,0.73333335
530,0.8757275,0.085350595,0.26275322,0.030361906,5310.0,-0.0575965,1.0,5310.0,0.7333333
531,0.87570554,0.08535122,0.2627474,0.030361831,5320.0,-0.07214434,1.0,5320.0,0.675
532,0.8757103,0.085352354,0.26274863,0.030361667,5330.0,-0.057633568,1.0,5330.0,0.7333333
533,0.87571543,0.08534899,0.26275,0.030360132,5340.0,-0.05724364,1.0,5340.0,0.6666667
534,0.8757169,0.0853512,0.2627501,0.03036053,5350.0,-0.043585584,1.0,5350.0,0.73333335
535,0.87571806,0.08534949,0.26275033,0.030359859,5360.0,-0.0598629,1.0,5360.0,0.675
536,0.8757308,0.08534828,0.26275393,0.030359218,5370.0,-0.051942956,1.0,5370.0,0.7333333
537,0.875724,0.08535144,0.2627522,0.030359348,5380.0,-0.060140204,1.0,5380.0,0.7416666
538,0.8757205,0.08534763,0.26275206,0.030358085,5390.0,-0.054706562,1.0,5390.0,0.7083333
539,0.8757148,0.085344255,0.26275045,0.030357068,5400.0,-0.05988886,1.0,5400.0,0.75
540,0.8757259,0.08534521,0.2627532,0.030357212,5410.0,-0.06581718,1.0,5410.0,0.6166666
541,0.8757114,0.085344315,0.2627496,0.030356804,5420.0,-0.060853887,1.0,5420.0,0.7
542,0.8757257,0.085343204,0.2627532,0.030356446,5430.0,-0.068266846,1.0,5430.0,0.6583333
543,0.8757239,0.0853414,0.26275295,0.030355603,5440.0,-0.07153091,1.0,5440.0,0.69166666
544,0.87573195,0.08533599,0.26275483,0.030354371,5450.0,-0.06515015,1.0,5450.0,0.7416666
545,0.87572557,0.08533571,0.26275322,0.03035436,5460.0,-0.07339417,1.0,5460.0,0.7166667
546,0.8757259,0.08533529,0.2627534,0.030353868,5470.0,-0.059628535,1.0,5470.0,0.72499996
547,0.8757307,0.08533362,0.26275474,0.03035275,5480.0,-0.05827691,1.0,5480.0,0.7749999
548,0.8757224,0.08533817,0.26275268,0.030353805,5490.0,-0.05702534,1.0,5490.0,0.7583334
549,0.87572104,0.08534076,0.26275247,0.0303537,5500.0,-0.06270372,1.0,5500.0,0.72499996
550,0.87572485,0.08533769,0.26275328,0.030352512,5510.0,-0.073355265,1.0,5510.0,0.6666667
551,0.8757288,0.08533621,0.2627543,0.0303523,5520.0,-0.07097244,1.0,5520.0,0.76666665
552,0.87572795,0.08533308,0.26275393,0.030351808,5530.0,-0.06974078,1.0,5530.0,0.675
553,0.8757133,0.085330665,0.26275057,0.030350706,5540.0,-0.06292075,1.0,5540.0,0.6916666
554,0.8757197,0.08533036,0.2627525,0.030350253,5550.0,-0.05798127,1.0,5550.0,0.7250001
555,0.875715,0.08532872,0.26275167,0.030349651,5560.0,-0.061937332,1.0,5560.0,0.7916667
556,0.8757255,0.08532759,0.2627546,0.030349502,5570.0,-0.077443,1.0,5570.0,0.73333335
557,0.8757351,0.08532431,0.26275724,0.030348754,5580.0,-0.07102992,1.0,5580.0,0.6916666
558,0.87572604,0.08532077,0.26275516,0.030347561,5590.0,-0.070603155,1.0,5590.0,0.675
559,0.875725,0.08531961,0.26275486,0.030346787,5600.0,-0.06616342,1.0,5600.0,0.6583333
560,0.87571645,0.085321486,0.26275283,0.030346513,5610.0,-0.085353635,1.0,5610.0,0.75
561,0.87571216,0.08531908,0.26275197,0.030345807,5620.0,-0.04768136,1.0,5620.0,0.6916666
562,0.8757265,0.085318714,0.26275516,0.030345792,5630.0,-0.07953181,1.0,5630.0,0.73333335
563,0.87573034,0.08532224,0.26275593,0.030346707,5640.0,-0.05295,1.0,5640.0,0.6333334
564,0.8757365,0.08531635,0.26275766,0.030344749,5650.0,-0.0623437,1.0,5650.0,0.6333333
565,0.87574345,0.08531541,0.26275927,0.030345043,5660.0,-0.05824031,1.0,5660.0,0.6166667
566,0.8757513,0.08531473,0.26276165,0.03034462,5670.0,-0.04823674,1.0,5670.0,0.69166666
567,0.87574595,0.08531592,0.26275995,0.030345177,5680.0,-0.069992356,1.0,5680.0,0.675
568,0.8757551,0.08531806,0.2627623,0.030345798,5690.0,-0.05851437,1.0,5690.0,0.7083333
569,0.8757512,0.08531931,0.26276073,0.030346265,5700.0,-0.05153835,1.0,5700.0,0.77500004
570,0.8757441,0.08532581,0.26275858,0.030348048,5710.0,-0.06721183,1.0,5710.0,0.68333334
571,0.8757474,0.08532817,0.2627592,0.030348321,5720.0,-0.07370854,1.0,5720.0,0.7166667
572,0.87575203,0.08533449,0.2627607,0.030349573,5730.0,-0.06404689,1.0,5730.0,0.7083333
573,0.8757418,0.08534151,0.26275784,0.03035138,5740.0,-0.059472572,1.0,5740.0,0.6666667
574,0.8757231,0.08533875,0.26275247,0.03035066,5750.0,-0.045258556,1.0,5750.0,0.75
575,0.8757322,0.085340865,0.26275483,0.030351425,5760.0,-0.060198788,1.0,5760.0,0.65000004
576,0.87573117,0.085343026,0.26275462,0.030351778,5770.0,-0.0539014,1.0,5770.0,0.61666673
577,0.87572736,0.08533842,0.26275364,0.030349994,5780.0,-0.058693796,1.0,5780.0,0.7
578,0.87571955,0.08533951,0.2627516,0.030350149,5790.0,-0.061888367,1.0,5790.0,0.68333334
579,0.87571317,0.08534053,0.26274928,0.030350005,5800.0,-0.06622788,1.0,5800.0,0.65000004
580,0.8757248,0.085339494,0.26275274,0.030349517,5810.0,-0.06121947,1.0,5810.0,0.68333334
581,0.8757331,0.085339345,0.26275498,0.03034917,5820.0,-0.06612455,1.0,5820.0,0.7083333
582,0.8757387,0.08534124,0.2627563,0.030350039,5830.0,-0.03848507,1.0,5830.0,0.7583334
583,0.8757362,0.08533756,0.2627552,0.030348575,5840.0,-0.08662173,0.9916666,5840.0,0.7333333
584,0.8757455,0.0853372,0.26275775,0.030348703,5850.0,-0.07628367,1.0,5850.0,0.675
585,0.8757468,0.085337214,0.26275772,0.030348158,5860.0,-0.06086305,1.0,5860.0,0.68333334
586,0.8757401,0.08533291,0.26275596,0.030346746,5870.0,-0.079734474,1.0,5870.0,0.7083333
587,0.875729,0.085334636,0.26275304,0.030347249,5880.0,-0.069285505,1.0,5880.0,0.7
588,0.8757393,0.085330926,0.2627555,0.03034555,5890.0,-0.06859133,1.0,5890.0,0.6666667
589,0.8757448,0.08533495,0.26275665,0.030346463,5900.0,-0.06766455,1.0,5900.0,0.6583333
590,0.87573034,0.08532976,0.26275316,0.030345282,5910.0,-0.054991767,1.0,5910.0,0.67499995
591,0.87573075,0.085335724,0.2627536,0.030347189,5920.0,-0.04753552,1.0,5920.0,0.7
592,0.8757182,0.08533621,0.2627504,0.030346423,5930.0,-0.063672975,1.0,5930.0,0.55833334
593,0.8757258,0.08533013,0.26275256,0.030345062,5940.0,-0.069488615,1.0,5940.0,0.71666664
594,0.87572575,0.085328735,0.26275274,0.030343994,5950.0,-0.07139817,0.9916666,5950.0,0.69166666
595,0.8757284,0.085323274,0.26275364,0.03034241,5960.0,-0.06406249,1.0,5960.0,0.69166666
596,0.87573093,0.08532861,0.26275438,0.030344293,5970.0,-0.057329223,1.0,5970.0,0.7250001
597,0.8757375,0.08533134,0.26275584,0.030345077,5980.0,-0.08375701,1.0,5980.0,0.675
598,0.8757296,0.08533386,0.26275358,0.030345103,5990.0,-0.068203695,1.0,5990.0,0.7083333
599,0.87573004,0.08533299,0.26275343,0.030344972,6000.0,-0.06430275,1.0,6000.0,0.56666666
600,0.8757283,0.08533778,0.262753,0.030346474,6010.0,-0.050501626,1.0,6010.0,0.7166667
601,0.8757307,0.085337736,0.26275378,0.03034693,6020.0,-0.08927121,1.0,6020.0,0.7666667
602,0.87572527,0.085335374,0.26275253,0.030346066,6030.0,-0.056069568,1.0,6030.0,0.7166667
603,0.8757264,0.08533389,0.2627532,0.030344794,6040.0,-0.057323385,1.0,6040.0,0.6666667
604,0.875731,0.08533734,0.26275426,0.030345723,6050.0,-0.06981651,1.0,6050.0,0.6666667
605,0.87573415,0.08534241,0.26275513,0.030346548,6060.0,-0.058324557,1.0,6060.0,0.7
606,0.87573177,0.085336305,0.2627546,0.030344894,6070.0,-0.06745898,1.0,6070.0,0.69166666
607,0.87572724,0.08534094,0.2627533,0.030345822,6080.0,-0.051572684,1.0,6080.0,0.72499996
608,0.8757296,0.08534333,0.26275387,0.030346027,6090.0,-0.06129205,1.0,6090.0,0.60833335
609,0.87572885,0.08533885,0.26275405,0.030344898,6100.0,-0.06956691,1.0,6100.0,0.76666665
610,0.87571955,0.085339256,0.26275164,0.030344551,6110.0,-0.08554984,0.9916666,6110.0,0.68333334
611,0.87572914,0.08533561,0.26275414,0.030344004,6120.0,-0.09151254,1.0,6120.0,0.7083333
612,0.8757348,0.08533874,0.26275548,0.030344317,6130.0,-0.071845464,1.0,6130.0,0.7416666
613,0.87573594,0.085334085,0.26275563,0.030342499,6140.0,-0.059378576,1.0,6140.0,0.68333334
614,0.8757481,0.08533069,0.26275897,0.030341575,6150.0,-0.09193301,0.98333335,6150.0,0.7083333
615,0.8757484,0.085330926,0.26275924,0.030341873,6160.0,-0.06598709,1.0,6160.0,0.7083333
616,0.8757557,0.085326254,0.2627612,0.030341199,6170.0,-0.09314746,1.0,6170.0,0.6666667
617,0.87575245,0.08532395,0.26276034,0.030340562,6180.0,-0.07520338,1.0,6180.0,0.7666667
618,0.875765,0.08532378,0.26276317,0.030339906,6190.0,-0.06724014,1.0,6190.0,0.7833333
619,0.87576437,0.085322924,0.262763,0.030339843,6200.0,-0.07565772,1.0,6200.0,0.6583333
620,0.8757661,0.0853133,0.2627635,0.030336907,6210.0,-0.067518584,1.0,6210.0,0.6666667
621,0.8757518,0.08530965,0.26275983,0.030335357,6220.0,-0.06790412,1.0,6220.0,0.8
622,0.87574726,0.08531583,0.26275837,0.030336896,6230.0,-0.07175938,1.0,6230.0,0.6666667
623,0.87574345,0.08531651,0.26275712,0.030337244,6240.0,-0.074060716,1.0,6240.0,0.61666673
624,0.87574965,0.08531392,0.2627589,0.030336017,6250.0,-0.076789536,1.0,6250.0,0.67499995
625,0.875752,0.08531331,0.26275963,0.030336192,6260.0,-0.122016646,0.9583333,6260.0,0.7333333
626,0.8757568,0.0853081,0.26276112,0.030335173,6270.0,-0.07959527,1.0,6270.0,0.68333334
627,0.8757642,0.08530963,0.26276276,0.03033566,6280.0,-0.07968371,0.9916666,6280.0,0.625
628,0.8757591,0.0853072,0.2627614,0.03033415,6290.0,-0.067740366,1.0,6290.0,0.69166666
629,0.87576795,0.08530793,0.26276332,0.030334169,6300.0,-0.07408669,1.0,6300.0,0.6583333
630,0.8757725,0.08531358,0.26276404,0.03033624,6310.0,-0.07455595,1.0,6310.0,0.7083333
631,0.8757749,0.08531181,0.2627654,0.03033649,6320.0,-0.07747753,1.0,6320.0,0.7416666
632,0.87576944,0.085313015,0.26276436,0.030336892,6330.0,-0.06902489,1.0,6330.0,0.6666667
633,0.8757782,0.08530721,0.26276636,0.03033563,6340.0,-0.085733205,1.0,6340.0,0.74166673
634,0.87578416,0.08530421,0.26276794,0.030334383,6350.0,-0.06572626,1.0,6350.0,0.675
635,0.87577003,0.085305154,0.26276428,0.030334389,6360.0,-0.066495426,1.0,6360.0,0.7583334
636,0.87576276,0.08529978,0.26276234,0.030333111,6370.0,-0.09061372,1.0,6370.0,0.6333334
637,0.8757513,0.085295536,0.26275927,0.030332172,6380.0,-0.074634664,1.0,6380.0,0.7250001
638,0.87575084,0.085297495,0.26275897,0.030332765,6390.0,-0.06428408,1.0,6390.0,0.7
639,0.87574476,0.085299164,0.26275736,0.030333316,6400.0,-0.077277444,1.0,6400.0,0.69166666
640,0.8757455,0.085297085,0.26275742,0.030333301,6410.0,-0.078460425,1.0,6410.0,0.65833336
641,0.8757518,0.08529689,0.26275912,0.030332888,6420.0,-0.07100282,1.0,6420.0,0.69166666
642,0.87575126,0.0852981,0.26275915,0.030332983,6430.0,-0.0689413,1.0,6430.0,0.73333335
643,0.8757519,0.08530158,0.26275912,0.030333444,6440.0,-0.074287646,1.0,6440.0,0.6333334
644,0.87574595,0.0853012,0.2627579,0.030332625,6450.0,-0.06583894,1.0,6450.0,0.7083333
645,0.875746,0.08529681,0.26275808,0.030331293,6460.0,-0.07763422,1.0,6460.0,0.64166665
646,0.87575126,0.08529583,0.26275912,0.030330932,6470.0,-0.078976125,1.0,6470.0,0.7166667
647,0.8757575,0.085297905,0.26276058,0.030331543,6480.0,-0.05981058,1.0,6480.0,0.75
648,0.87574196,0.085302204,0.26275632,0.030332575,6490.0,-0.06911679,1.0,6490.0,0.625
649,0.8757496,0.08530223,0.26275843,0.03033335,6500.0,-0.0699508,1.0,6500.0,0.6666667
650,0.875752,0.08530242,0.26275933,0.03033345,6510.0,-0.05697607,1.0,6510.0,0.69166666
651,0.87574714,0.08529975,0.26275834,0.030333137,6520.0,-0.07379922,1.0,6520.0,0.6666667
652,0.8757382,0.085301496,0.26275587,0.030333767,6530.0,-0.07189784,1.0,6530.0,0.64166665
653,0.8757401,0.08530337,0.26275644,0.030334478,6540.0,-0.072226204,1.0,6540.0,0.77500004
654,0.8757382,0.08530605,0.26275593,0.030335313,6550.0,-0.063882,1.0,6550.0,0.73333335
655,0.87574154,0.08530578,0.26275703,0.03033494,6560.0,-0.07665284,1.0,6560.0,0.675
656,0.87573814,0.085310034,0.262756,0.030335352,6570.0,-0.08102135,1.0,6570.0,0.7166667
657,0.8757365,0.085309006,0.26275566,0.030334854,6580.0,-0.062259197,1.0,6580.0,0.69166666
658,0.87573355,0.08530595,0.26275516,0.030333882,6590.0,-0.074726395,1.0,6590.0,0.7166667
659,0.8757269,0.085307084,0.2627533,0.030334175,6600.0,-0.063370444,1.0,6600.0,0.7166667
660,0.87573177,0.08531084,0.2627548,0.03033509,6610.0,-0.076368175,1.0,6610.0,0.6583333
661,0.8757362,0.085312985,0.26275593,0.030335113,6620.0,-0.071658425,1.0,6620.0,0.7083333
662,0.87573147,0.08531114,0.26275474,0.03033481,6630.0,-0.059070542,1.0,6630.0,0.72499996
663,0.87573665,0.085311115,0.26275602,0.030334955,6640.0,-0.06105126,1.0,6640.0,0.7666667
664,0.8757357,0.08530722,0.26275587,0.030333212,6650.0,-0.061655093,1.0,6650.0,0.75833327
665,0.87574595,0.08531081,0.26275855,0.030334225,6660.0,-0.06900474,0.9916666,6660.0,0.6333334
666,0.8757465,0.08530868,0.26275906,0.030333638,6670.0,-0.07203341,1.0,6670.0,0.73333335
667,0.87574154,0.08531001,0.26275843,0.030333936,6680.0,-0.051162735,1.0,6680.0,0.6916666
668,0.87574154,0.08530942,0.2627586,0.030333826,6690.0,-0.07760607,1.0,6690.0,0.67499995
669,0.875735,0.085315496,0.2627569,0.030335343,6700.0,-0.053667236,1.0,6700.0,0.69166666
670,0.8757243,0.085313946,0.2627538,0.030334542,6710.0,-0.07310233,1.0,6710.0,0.71666664
671,0.87571573,0.08531537,0.26275176,0.030334884,6720.0,-0.06285489,1.0,6720.0,0.7416666
672,0.8757109,0.0853124,0.2627502,0.030333424,6730.0,-0.06417215,1.0,6730.0,0.7416666
673,0.87571573,0.08531622,0.2627516,0.030333573,6740.0,-0.061379533,1.0,6740.0,0.7749999
674,0.8757226,0.08531544,0.26275313,0.03033342,6750.0,-0.06599891,1.0,6750.0,0.6416667
675,0.87572765,0.08531497,0.26275447,0.030333558,6760.0,-0.08083698,0.9916666,6760.0,0.65833336
676,0.8757329,0.08531511,0.26275575,0.030333573,6770.0,-0.06324666,1.0,6770.0,0.7
677,0.8757274,0.08531308,0.26275402,0.030332386,6780.0,-0.059783697,1.0,6780.0,0.73333335
678,0.87570906,0.08531046,0.26274925,0.030331895,6790.0,-0.06071067,1.0,6790.0,0.79999995
679,0.8757021,0.08530725,0.26274732,0.030330816,6800.0,-0.061015833,1.0,6800.0,0.69166666
680,0.87568825,0.08530875,0.26274377,0.030330926,6810.0,-0.067607895,1.0,6810.0,0.6333333
681,0.87568694,0.08531269,0.2627435,0.030332604,6820.0,-0.059859186,1.0,6820.0,0.77500004
682,0.87568635,0.085311554,0.2627433,0.030332297,6830.0,-0.06662304,1.0,6830.0,0.65
683,0.87568456,0.08531368,0.26274288,0.030333364,6840.0,-0.057782937,1.0,6840.0,0.6833334
684,0.87569,0.08531176,0.26274428,0.030332759,6850.0,-0.06858493,1.0,6850.0,0.69166666
685,0.87569124,0.08531201,0.2627451,0.030332783,6860.0,-0.07350128,1.0,6860.0,0.72499996
686,0.875683,0.085310854,0.2627428,0.030331925,6870.0,-0.068919845,1.0,6870.0,0.69166666
687,0.87568694,0.08531431,0.26274392,0.030332228,6880.0,-0.06844819,1.0,6880.0,0.675
688,0.87568855,0.08531553,0.26274455,0.030332455,6890.0,-0.05696568,1.0,6890.0,0.76666665
689,0.87568945,0.08531133,0.26274452,0.030331522,6900.0,-0.06335777,1.0,6900.0,0.7166667
690,0.87568545,0.08530718,0.26274365,0.03033107,6910.0,-0.04841386,1.0,6910.0,0.75
691,0.8756926,0.085312866,0.26274613,0.030332943,6920.0,-0.05917664,1.0,6920.0,0.7166667
692,0.8756945,0.08530798,0.26274645,0.030331776,6930.0,-0.06553423,1.0,6930.0,0.7
693,0.8756978,0.08530798,0.26274735,0.030331725,6940.0,-0.042287577,1.0,6940.0,0.70000005
694,0.87571126,0.08530742,0.2627508,0.030331561,6950.0,-0.07076159,1.0,6950.0,0.7250001
695,0.87571126,0.08530479,0.26275113,0.03033123,6960.0,-0.06426522,1.0,6960.0,0.7
696,0.8757116,0.08530656,0.26275125,0.030331602,6970.0,-0.06613572,1.0,6970.0,0.75
697,0.8757148,0.08530381,0.26275223,0.030330474,6980.0,-0.0641362,1.0,6980.0,0.7083333
698,0.87572026,0.08530223,0.26275373,0.030329531,6990.0,-0.045554146,1.0,6990.0,0.7083333
699,0.8757214,0.08530259,0.2627539,0.03032958,7000.0,-0.0689793,1.0,7000.0,0.6916666
700,0.8757147,0.08530035,0.26275215,0.030328864,7010.0,-0.12425127,0.94166666,7010.0,0.68333334
701,0.87571365,0.085301735,0.26275173,0.03032955,7020.0,-0.06351786,1.0,7020.0,0.6916666
702,0.8757065,0.08529856,0.26275018,0.03032867,7030.0,-0.075877465,1.0,7030.0,0.7
703,0.87570554,0.08529514,0.2627498,0.030327966,7040.0,-0.06281898,1.0,7040.0,0.76666665
704,0.8757191,0.08529315,0.26275316,0.03032727,7050.0,-0.049266677,1.0,7050.0,0.72499996
705,0.87571937,0.08529242,0.26275375,0.030326763,7060.0,-0.06060754,1.0,7060.0,0.65000004
706,0.87572783,0.08528781,0.26275572,0.030325562,7070.0,-0.07013014,1.0,7070.0,0.64166665
707,0.8757251,0.08528242,0.2627552,0.030324256,7080.0,-0.07287695,1.0,7080.0,0.7
708,0.8757312,0.0852881,0.2627571,0.030325329,7090.0,-0.06912478,1.0,7090.0,0.7
709,0.87573224,0.08528811,0.26275754,0.030325497,7100.0,-0.06664448,1.0,7100.0,0.6666667
710,0.87573224,0.085287906,0.26275778,0.03032566,7110.0,-0.08165995,1.0,7110.0,0.62499994
711,0.87573767,0.08529248,0.26275942,0.030326843,7120.0,-0.04861785,1.0,7120.0,0.6916666
712,0.87575054,0.085296296,0.26276308,0.03032822,7130.0,-0.06760806,1.0,7130.0,0.7083333
713,0.8757381,0.08529464,0.26275963,0.030327395,7140.0,-0.07632102,1.0,7140.0,0.6333334
714,0.87575006,0.08529484,0.26276264,0.030327464,7150.0,-0.061674118,1.0,7150.0,0.675
715,0.875747,0.08529899,0.26276177,0.030328631,7160.0,-0.07154842,1.0,7160.0,0.6666667
716,0.8757458,0.085300885,0.2627614,0.030329272,7170.0,-0.07153698,1.0,7170.0,0.78333336
717,0.8757446,0.08530152,0.26276118,0.030329997,7180.0,-0.07054896,1.0,7180.0,0.68333334
718,0.875743,0.085304625,0.26276118,0.030330146,7190.0,-0.061677944,1.0,7190.0,0.6666667
719,0.87574625,0.085304745,0.2627618,0.03033013,7200.0,-0.06737591,1.0,7200.0,0.6916666
720,0.8757456,0.08530394,0.2627619,0.030329898,7210.0,-0.06421708,1.0,7210.0,0.7
721,0.8757491,0.0853072,0.26276278,0.030330772,7220.0,-0.070455566,1.0,7220.0,0.7333333
722,0.875743,0.08530518,0.26276127,0.030330205,7230.0,-0.062147003,1.0,7230.0,0.69166666
723,0.87574506,0.08530977,0.26276222,0.030330991,7240.0,-0.07183868,1.0,7240.0,0.7
724,0.8757429,0.08530697,0.26276162,0.030330697,7250.0,-0.072996795,1.0,7250.0,0.70000005
725,0.8757474,0.08530838,0.2627627,0.030331125,7260.0,-0.09563315,1.0,7260.0,0.73333335
726,0.8757464,0.08530822,0.2627624,0.030331135,7270.0,-0.07906985,1.0,7270.0,0.7583334
727,0.87574226,0.08530917,0.26276153,0.030330896,7280.0,-0.06419399,1.0,7280.0,0.675
728,0.8757515,0.08531273,0.26276383,0.030331815,7290.0,-0.06379666,1.0,7290.0,0.7583334
729,0.8757436,0.08530981,0.26276156,0.030331329,7300.0,-0.07976227,1.0,7300.0,0.6833334
730,0.8757329,0.08530673,0.2627589,0.030330598,7310.0,-0.05198687,1.0,7310.0,0.75
731,0.8757246,0.08530744,0.2627567,0.030330643,7320.0,-0.06734376,1.0,7320.0,0.7
732,0.8757283,0.08530482,0.26275742,0.030330023,7330.0,-0.08554914,1.0,7330.0,0.6916666
733,0.8757267,0.08530191,0.26275712,0.030329222,7340.0,-0.07810705,1.0,7340.0,0.68333334
734,0.87572366,0.085300066,0.2627563,0.030328488,7350.0,-0.07920679,1.0,7350.0,0.65833336
735,0.87573355,0.085296966,0.26275903,0.030328155,7360.0,-0.06591803,1.0,7360.0,0.7166667
736,0.87573034,0.08529595,0.2627584,0.030328274,7370.0,-0.093533136,1.0,7370.0,0.6166666
737,0.8757226,0.08529698,0.26275617,0.030328503,7380.0,-0.08507273,1.0,7380.0,0.7583334
738,0.87572104,0.08529254,0.26275575,0.030326983,7390.0,-0.07527861,1.0,7390.0,0.7166667
739,0.87573385,0.08528769,0.26275924,0.030325523,7400.0,-0.07339197,1.0,7400.0,0.6333333
740,0.8757422,0.08528808,0.26276138,0.03032578,7410.0,-0.07535937,1.0,7410.0,0.67499995
741,0.8757445,0.08528855,0.26276177,0.030326134,7420.0,-0.06428594,1.0,7420.0,0.72499996
742,0.8757498,0.08528933,0.2627633,0.030326584,7430.0,-0.066774674,1.0,7430.0,0.72499996
743,0.87574506,0.08528497,0.26276186,0.030325249,7440.0,-0.077281564,1.0,7440.0,0.6916666
744,0.8757426,0.08528631,0.26276132,0.030325124,7450.0,-0.068816304,1.0,7450.0,0.71666664
745,0.8757527,0.0852893,0.26276377,0.030325586,7460.0,-0.07304265,1.0,7460.0,0.64166665
746,0.87574834,0.08529029,0.2627626,0.030325955,7470.0,-0.06835213,1.0,7470.0,0.7083333
747,0.87575054,0.08528653,0.26276344,0.030324811,7480.0,-0.07755209,1.0,7480.0,0.65833336
748,0.87574106,0.085284494,0.26276106,0.03032433,7490.0,-0.08709482,1.0,7490.0,0.6333333
749,0.875748,0.08528578,0.26276308,0.03032428,7500.0,-0.072122395,1.0,7500.0,0.7083333
750,0.8757474,0.08528509,0.26276323,0.030324385,7510.0,-0.07487562,1.0,7510.0,0.7916667
751,0.8757539,0.085284,0.26276505,0.030323962,7520.0,-0.06384911,1.0,7520.0,0.69166666
752,0.8757529,0.08528908,0.26276505,0.03032505,7530.0,-0.058037713,1.0,7530.0,0.675
753,0.8757499,0.08528762,0.26276436,0.030323884,7540.0,-0.0681267,1.0,7540.0,0.65000004
754,0.87575215,0.08528825,0.2627651,0.030323893,7550.0,-0.06616706,1.0,7550.0,0.7333333
755,0.875757,0.08529225,0.26276627,0.030325333,7560.0,-0.06735861,1.0,7560.0,0.6333333
756,0.8757507,0.085293345,0.26276475,0.03032581,7570.0,-0.07085357,1.0,7570.0,0.675
757,0.8757432,0.085296996,0.262763,0.030326823,7580.0,-0.06276377,1.0,7580.0,0.73333335
758,0.87574244,0.08530136,0.26276287,0.030328318,7590.0,-0.061407357,1.0,7590.0,0.7083333
759,0.875748,0.08529786,0.26276445,0.030327588,7600.0,-0.06025889,1.0,7600.0,0.68333334
760,0.8757486,0.08530304,0.2627647,0.030328825,7610.0,-0.05762787,1.0,7610.0,0.7416666
761,0.8757464,0.08530476,0.26276416,0.030329341,7620.0,-0.057300385,1.0,7620.0,0.73333335
762,0.87574047,0.08529993,0.26276296,0.030327862,7630.0,-0.057594895,1.0,7630.0,0.73333335
763,0.8757476,0.085301496,0.26276478,0.03032809,7640.0,-0.05828978,1.0,7640.0,0.7083333
764,0.87575483,0.08530346,0.2627663,0.030328685,7650.0,-0.057341605,1.0,7650.0,0.65833336
765,0.87575775,0.08530591,0.26276705,0.030329505,7660.0,-0.06475879,0.9916666,7660.0,0.6416667
766,0.875758,0.085303694,0.26276726,0.030329162,7670.0,-0.053924557,1.0,7670.0,0.6166667
767,0.8757636,0.08530406,0.26276892,0.030329267,7680.0,-0.0683176,1.0,7680.0,0.7083333
768,0.8757507,0.08530632,0.26276556,0.030329386,7690.0,-0.074911624,1.0,7690.0,0.625
769,0.8757567,0.08530719,0.2627668,0.030329546,7700.0,-0.06714116,1.0,7700.0,0.60833335
770,0.87575454,0.08530726,0.2627665,0.030329188,7710.0,-0.06148721,1.0,7710.0,0.7333333
771,0.8757461,0.08530918,0.26276436,0.030329471,7720.0,-0.04934017,1.0,7720.0,0.6666667
772,0.8757475,0.085306525,0.26276445,0.030328453,7730.0,-0.04973692,1.0,7730.0,0.65000004
773,0.87575936,0.08531088,0.2627673,0.030329779,7740.0,-0.04536173,1.0,7740.0,0.7166667
774,0.8757613,0.085305355,0.2627676,0.030328283,7750.0,-0.05501231,1.0,7750.0,0.7166667
775,0.8757631,0.08530279,0.26276824,0.030328011,7760.0,-0.063326366,1.0,7760.0,0.7
776,0.8757665,0.085300766,0.2627689,0.030327534,7770.0,-0.072577804,1.0,7770.0,0.65833336
777,0.87577295,0.08530613,0.26277035,0.03032895,7780.0,-0.079721056,1.0,7780.0,0.6583333
778,0.87577254,0.08530774,0.26277047,0.03032962,7790.0,-0.06447447,1.0,7790.0,0.7
779,0.8757696,0.085304685,0.2627698,0.030328864,7800.0,-0.0671952,1.0,7800.0,0.7749999
780,0.8757675,0.08530376,0.26276934,0.03032876,7810.0,-0.0639233,1.0,7810.0,0.65833336
781,0.8757567,0.08530343,0.26276627,0.030328622,7820.0,-0.046555232,1.0,7820.0,0.7416666
782,0.87576514,0.08530455,0.26276857,0.030329147,7830.0,-0.06443175,1.0,7830.0,0.65833336
783,0.87576795,0.08530164,0.2627694,0.030327788,7840.0,-0.06907274,1.0,7840.0,0.75
784,0.8757632,0.08529937,0.26276806,0.030327296,7850.0,-0.07013402,1.0,7850.0,0.7083333
