# {"t_start": 1619424689.3036695, "env_id": "InvertedPendulum-v2"} 
r,l,t
13.0,13,13.686153
5.0,5,13.697906
6.0,6,13.712104
13.0,13,13.741667
16.0,16,13.780869
8.0,8,13.798702
20.0,20,13.845412
4.0,4,13.854067
5.0,5,13.865212
19.0,19,13.910544
3.0,3,13.918093
22.0,22,13.970975
9.0,9,13.991906
4.0,4,14.002367
15.0,15,14.03635
5.0,5,14.048067
11.0,11,14.074055
11.0,11,14.099223
3.0,3,14.105923
4.0,4,14.114913
29.0,29,14.181292
3.0,3,14.187818
5.0,5,14.198157
9.0,9,14.217613
8.0,8,14.237902
4.0,4,14.246979
5.0,5,14.257212
4.0,4,14.266234
7.0,7,14.281676
11.0,11,14.306072
15.0,15,14.337677
10.0,10,14.358535
9.0,9,14.377101
11.0,11,14.401745
6.0,6,14.414471
8.0,8,14.432322
23.0,23,14.484362
18.0,18,14.524935
4.0,4,14.533054
7.0,7,14.548455
6.0,6,14.561673
12.0,12,14.588235
8.0,8,14.605514
6.0,6,14.618457
22.0,22,14.666425
6.0,6,14.679889
5.0,5,14.68968
5.0,5,14.698905
7.0,7,14.712935
5.0,5,14.720532
11.0,11,14.737063
5.0,5,14.744672
5.0,5,14.752233
8.0,8,14.764357
11.0,11,14.781034
7.0,7,14.791523
17.0,17,14.829914
14.0,14,14.859892
12.0,12,14.887127
5.0,5,14.898587
28.0,28,14.961614
11.0,11,14.985628
14.0,14,15.016496
14.0,14,15.046984
5.0,5,15.058573
4.0,4,15.066985
8.0,8,15.084651
13.0,13,15.114531
4.0,4,15.12321
8.0,8,15.141135
11.0,11,15.165837
4.0,4,15.174428
18.0,18,15.210753
19.0,19,15.24863
4.0,4,15.256773
5.0,5,15.266766
10.0,10,15.286776
5.0,5,15.297257
9.0,9,15.315899
22.0,22,15.353476
23.0,23,15.397292
12.0,12,15.42279
4.0,4,15.430847
9.0,9,15.450261
8.0,8,15.46334
5.0,5,15.471696
10.0,10,15.488299
11.0,11,15.506795
27.0,27,15.54758
15.0,15,15.569531
11.0,11,15.585642
16.0,16,15.610072
29.0,29,15.66765
3.0,3,15.675617
5.0,5,15.686863
5.0,5,15.700123
27.0,27,15.764105
9.0,9,15.784569
5.0,5,15.796724
3.0,3,15.804285
6.0,6,15.81804
4.0,4,15.827239
5.0,5,15.837896
9.0,9,15.859788
9.0,9,15.881223
5.0,5,15.893766
10.0,10,15.917557
5.0,5,15.930256
6.0,6,15.945206
19.0,19,15.98982
7.0,7,16.007027
14.0,14,16.040877
7.0,7,16.059242
22.0,22,16.104449
10.0,10,16.125967
13.0,13,16.155056
4.0,4,16.164969
18.0,18,16.204476
42.0,42,16.293172
16.0,16,16.328594
8.0,8,16.347835
9.0,9,16.366237
7.0,7,16.380197
6.0,6,16.393083
20.0,20,16.435105
6.0,6,16.447701
12.0,12,16.472329
4.0,4,16.480241
5.0,5,16.491249
6.0,6,16.505014
18.0,18,16.542556
15.0,15,16.573241
5.0,5,16.583892
15.0,15,16.614785
15.0,15,16.645211
8.0,8,16.66139
16.0,16,16.693664
3.0,3,16.700339
15.0,15,16.730676
8.0,8,16.746938
12.0,12,16.772027
19.0,19,16.816087
10.0,10,16.837891
5.0,5,16.849311
9.0,9,16.868542
6.0,6,16.881966
9.0,9,16.901155
14.0,14,16.930928
26.0,26,16.985768
4.0,4,16.995587
5.0,5,17.006292
11.0,11,17.030442
14.0,14,17.059309
24.0,24,17.109204
4.0,4,17.117592
20.0,20,17.157928
5.0,5,17.168592
12.0,12,17.193286
9.0,9,17.212262
5.0,5,17.222473
11.0,11,17.24582
4.0,4,17.254122
9.0,9,17.272888
11.0,11,17.296337
16.0,16,17.332115
9.0,9,17.35234
8.0,8,17.370396
5.0,5,17.381751
4.0,4,17.39018
5.0,5,17.401387
12.0,12,17.427568
7.0,7,17.442813
10.0,10,17.464992
5.0,5,17.475841
13.0,13,17.504792
25.0,25,17.560256
26.0,26,17.621211
9.0,9,17.642241
17.0,17,17.679829
13.0,13,17.708946
5.0,5,17.72042
5.0,5,17.731313
5.0,5,17.742325
5.0,5,17.75374
5.0,5,17.764521
17.0,17,17.8016
5.0,5,17.812368
5.0,5,17.823415
8.0,8,17.841035
5.0,5,17.852916
12.0,12,17.879311
25.0,25,17.954272
15.0,15,17.987484
16.0,16,18.022688
27.0,27,18.082021
18.0,18,18.121974
9.0,9,18.14234
10.0,10,18.16398
5.0,5,18.175339
40.0,40,18.26454
24.0,24,18.318509
8.0,8,18.334894
11.0,11,18.357725
9.0,9,18.376483
9.0,9,18.395127
5.0,5,18.405479
11.0,11,18.428587
14.0,14,18.462527
24.0,24,18.518499
16.0,16,18.557186
12.0,12,18.584395
8.0,8,18.60323
4.0,4,18.61161
18.0,18,18.649244
18.0,18,18.685648
10.0,10,18.706628
10.0,10,18.728807
19.0,19,18.769138
6.0,6,18.782086
15.0,15,18.813529
8.0,8,18.83026
7.0,7,18.844932
15.0,15,18.878667
5.0,5,18.889284
36.0,36,18.964283
26.0,26,19.018243
31.0,31,19.084036
9.0,9,19.102897
23.0,23,19.154069
10.0,10,19.174859
11.0,11,19.197306
5.0,5,19.207664
6.0,6,19.219976
35.0,35,19.291793
12.0,12,19.316188
8.0,8,19.332878
13.0,13,19.361009
19.0,19,19.402574
5.0,5,19.41357
8.0,8,19.430648
12.0,12,19.455085
10.0,10,19.474952
7.0,7,19.486107
7.0,7,19.498985
12.0,12,19.519222
10.0,10,19.541343
24.0,24,19.594316
17.0,17,19.632119
7.0,7,19.649032
13.0,13,19.676449
6.0,6,19.691056
5.0,5,19.702208
7.0,7,19.718076
19.0,19,19.760786
13.0,13,19.792408
19.0,19,19.83041
6.0,6,19.841794
6.0,6,19.850999
6.0,6,19.860169
23.0,23,19.90898
19.0,19,19.95044
23.0,23,19.995415
8.0,8,20.011785
6.0,6,20.024615
16.0,16,20.061434
17.0,17,20.09917
19.0,19,20.140962
23.0,23,20.191563
32.0,32,20.255764
4.0,4,20.264165
5.0,5,20.272964
7.0,7,20.286521
9.0,9,20.303792
14.0,14,20.329827
15.0,15,20.363339
14.0,14,20.39388
33.0,33,20.463205
20.0,20,20.504533
18.0,18,20.542444
20.0,20,20.583834
31.0,31,20.649265
14.0,14,20.676411
13.0,13,20.701441
8.0,8,20.716785
7.0,7,20.730298
7.0,7,20.743637
14.0,14,20.773113
11.0,11,20.795738
19.0,19,20.835121
19.0,19,20.877052
12.0,12,20.903466
34.0,34,20.977452
4.0,4,20.986353
7.0,7,21.001238
7.0,7,21.016304
9.0,9,21.036252
3.0,3,21.043566
21.0,21,21.089624
21.0,21,21.13645
14.0,14,21.168111
9.0,9,21.187721
29.0,29,21.249187
5.0,5,21.258831
7.0,7,21.273154
7.0,7,21.287718
5.0,5,21.298943
22.0,22,21.344478
11.0,11,21.368587
38.0,38,21.458354
6.0,6,21.469354
25.0,25,21.514064
28.0,28,21.567702
16.0,16,21.594634
11.0,11,21.618316
18.0,18,21.65712
9.0,9,21.679326
35.0,35,21.760922
12.0,12,21.791123
36.0,36,21.872814
14.0,14,21.907265
16.0,16,21.942388
12.0,12,21.969574
7.0,7,21.985154
6.0,6,21.998008
6.0,6,22.010843
14.0,14,22.041073
7.0,7,22.055938
19.0,19,22.096802
7.0,7,22.112738
14.0,14,22.142634
22.0,22,22.188258
24.0,24,22.239874
19.0,19,22.281967
10.0,10,22.30343
9.0,9,22.324037
10.0,10,22.347282
11.0,11,22.371676
10.0,10,22.392853
3.0,3,22.399332
13.0,13,22.426655
23.0,23,22.475571
13.0,13,22.505437
7.0,7,22.521641
19.0,19,22.561213
5.0,5,22.571938
16.0,16,22.607686
6.0,6,22.62096
6.0,6,22.633534
17.0,17,22.671416
17.0,17,22.711592
8.0,8,22.730124
27.0,27,22.796703
22.0,22,22.847512
8.0,8,22.865413
18.0,18,22.905165
4.0,4,22.914373
6.0,6,22.927408
10.0,10,22.950409
3.0,3,22.957362
9.0,9,22.976846
8.0,8,22.993849
9.0,9,23.015616
20.0,20,23.060128
12.0,12,23.085505
3.0,3,23.092633
30.0,30,23.159008
20.0,20,23.202256
30.0,30,23.267322
4.0,4,23.275882
11.0,11,23.30064
10.0,10,23.344415
35.0,35,23.423641
23.0,23,23.472098
28.0,28,23.530686
15.0,15,23.56204
20.0,20,23.606872
7.0,7,23.623149
20.0,20,23.664198
22.0,22,23.712094
23.0,23,23.759624
15.0,15,23.793186
44.0,44,23.886571
35.0,35,23.961022
11.0,11,23.983702
16.0,16,24.017496
21.0,21,24.063168
20.0,20,24.10544
10.0,10,24.128399
27.0,27,24.183935
14.0,14,24.213258
6.0,6,24.225348
14.0,14,24.25427
25.0,25,24.314732
12.0,12,24.343235
7.0,7,24.358746
21.0,21,24.405914
14.0,14,24.438257
19.0,19,24.480744
4.0,4,24.489928
11.0,11,24.514753
14.0,14,24.546352
40.0,40,24.637233
18.0,18,24.678366
4.0,4,24.688178
24.0,24,24.744093
