eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
890.27,890.27,450,0.0056942925,0.06923828,1.6065595,-0.0032850634,0.038860254,0.06411397457122803,85,174080,390.8713807909953,174080
883.75,883.75,454,0.006341985,0.083740234,1.6053438,-0.004135768,0.059449233,0.0169181227684021,86,176128,395.37630180999986,176128
883.75,883.75,447,0.00345263,0.039453126,1.6120332,-0.00067766744,0.04098881,-0.02342844009399414,87,178176,399.9516698849984,178176
875.53,875.53,442,0.005901751,0.07856445,1.6153634,-0.0022512567,0.060988188,-0.010727643966674805,88,180224,404.5783889259983,180224
875.53,875.53,447,0.0045025265,0.053955078,1.6057863,-0.0023681012,0.04049231,-0.006176590919494629,89,182272,409.15943439599505,182272
875.53,875.53,458,0.005886552,0.06455078,1.6185471,-0.0028547172,0.04072579,0.0047400593757629395,90,184320,413.62643159799336,184320
875.53,875.53,449,0.0060837623,0.081884764,1.64175,-0.0020206354,0.042006187,-0.01595151424407959,91,186368,418.18302644999494,186368
875.53,875.53,448,0.006438573,0.08251953,1.6607151,-0.002588484,0.041441567,-0.011959314346313477,92,188416,422.75339353099844,188416
875.53,875.53,449,0.0045286207,0.057666015,1.683528,-0.001551772,0.04085692,-0.009103775024414062,93,190464,427.31416766099574,190464
866.0,866.0,450,0.003883686,0.04482422,1.6935908,-0.003105922,0.07848443,0.005773663520812988,94,192512,431.86233189099585,192512
862.11,862.11,455,0.006557963,0.087402344,1.6922448,-0.0030943253,0.040972035,-0.010298490524291992,95,194560,436.35761153099884,194560
861.27,861.27,446,0.008321355,0.11025391,1.6925913,-0.006254612,0.038379796,0.05593299865722656,96,196608,440.94256522799697,196608
852.15,852.15,444,0.0035547204,0.04082031,1.7040163,-0.0012411996,0.06132732,-0.03542280197143555,97,198656,445.5459007689933,198656
855.52,855.52,445,0.005932304,0.076123044,1.7183714,-0.001460752,0.03997232,-0.01283407211303711,98,200704,450.148166908999,200704
838.95,838.95,450,0.0049445247,0.06254883,1.7203405,-0.0040583983,0.07605298,0.017258942127227783,99,202752,454.6942048869969,202752
838.95,838.95,441,0.004082107,0.04560547,1.7202104,-0.0006329018,0.037128683,0.097126305103302,100,204800,459.3363005759966,204800
834.1,834.1,451,0.007914073,0.10649414,1.7271134,-0.006844572,0.050681226,0.22147393226623535,101,206848,463.86871365399566,206848
829.83,829.83,449,0.0044423398,0.050195314,1.7295653,-0.001471853,0.06013463,0.08682471513748169,102,208896,468.42878168799507,208896
821.16,821.16,439,0.0044300547,0.054003906,1.7190508,-0.004901654,0.05749171,0.13039857149124146,103,210944,473.08804369899735,210944
827.3,827.3,467,0.003007081,0.028320312,1.7144636,-0.0008581254,0.04392602,-0.0017216205596923828,104,212992,477.4697561119974,212992
828.31,828.31,433,0.0030466192,0.029638672,1.7144766,-0.00029466013,0.043511547,0.01450955867767334,105,215040,482.1928212119965,215040
833.91,833.91,445,0.002822937,0.029052734,1.7230656,-0.000457324,0.042379167,0.04316103458404541,106,217088,486.79303583,217088
838.33,838.33,450,0.004298247,0.05053711,1.7294108,-0.0030953079,0.040910397,0.10876232385635376,107,219136,491.33505657799833,219136
