eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1000.0,969.32280648,429,0.01711737,0.24248047,3.0137165,-0.022830164,0.02189649,0.12064111232757568,144,294912,687.1964602660009,294912
1000.0,975.9330812399999,417,0.017780269,0.24741212,3.0047526,-0.024399726,0.02230047,0.08630698919296265,145,296960,692.1069970920071,296960
1000.0,986.0708025800002,434,0.017555932,0.24882813,3.0019143,-0.02485523,0.030424863,0.05072927474975586,146,299008,696.8197596039972,299008
1000.0,992.5135730000002,432,0.018292857,0.25766602,3.0003886,-0.028958399,0.021856574,0.14195692539215088,147,301056,701.5594739710068,301056
1000.0,998.4159354000002,432,0.018367322,0.25893554,2.9671626,-0.025882442,0.021805149,0.1310058832168579,148,303104,706.2980611740059,303104
1000.0,1003.16562436,429,0.017759498,0.25439453,2.9367328,-0.02718084,0.021954946,0.17085933685302734,149,305152,711.0663959910016,305152
1000.0,1008.32259806,419,0.017478373,0.2517578,2.9103675,-0.02784676,0.021728298,0.11630642414093018,150,307200,715.9461901600007,307200
1000.0,1013.16925735,423,0.018062789,0.25390625,2.892469,-0.023849068,0.021473482,0.058614253997802734,151,309248,720.7828382180014,309248
1000.0,1018.09016581,437,0.019716475,0.2710449,2.8725755,-0.026441952,0.022485685,0.0498274564743042,152,311296,725.4675697040075,311296
1000.0,1023.83801372,432,0.018018443,0.2572754,2.8382201,-0.027197007,0.02182798,0.06180691719055176,153,313344,730.2062261899991,313344
1000.0,1028.96944448,429,0.020308407,0.27470702,2.8041015,-0.028498733,0.02097282,0.08930796384811401,154,315392,734.977801037996,315392
1000.0,1034.0810912299999,426,0.017145427,0.24873047,2.7759855,-0.026611596,0.02018801,0.08389586210250854,155,317440,739.77446108,317440
1000.0,1039.07886512,425,0.021256734,0.25161132,2.7493403,-0.027237216,0.021177022,0.21616888046264648,156,319488,744.5872501809936,319488
1000.0,1043.15258688,422,0.017806191,0.2508789,2.7108495,-0.026278812,0.020444293,0.050793230533599854,157,321536,749.4329059500014,321536
1000.0,1047.21554032,422,0.018680533,0.25732422,2.6910129,-0.026098926,0.020454021,0.1912158727645874,158,323584,754.2849829530023,323584
1000.0,1051.53162773,434,0.016913835,0.2466797,2.6727457,-0.025088185,0.020710427,0.09380602836608887,159,325632,758.9983046700072,325632
1000.0,1055.9278649,424,0.019432254,0.26884764,2.6586967,-0.022049073,0.019977067,0.0265200138092041,160,327680,763.8180862120062,327680
1000.0,1060.6184356800002,435,0.015988288,0.22333984,2.6546187,-0.02316989,0.021087496,0.0730854868888855,161,329728,768.5175252000045,329728
1000.0,1065.8869266200004,425,0.018676426,0.25668946,2.6390448,-0.026943918,0.019920664,0.08097970485687256,162,331776,773.3331151769962,331776
1000.0,1070.3692771200003,430,0.018626384,0.260791,2.6177406,-0.026013454,0.021469083,0.1084175705909729,163,333824,778.0862866170064,333824
1000.0,1074.6306377700002,421,0.018061254,0.25302735,2.6052737,-0.024008397,0.020830538,0.05700480937957764,164,335872,782.9415169489948,335872
1000.0,1080.73430742,429,0.01641491,0.24003907,2.5789814,-0.023982659,0.021362647,0.06948745250701904,165,337920,787.7137818170013,337920
1000.0,1084.10415479,421,0.016361773,0.23320313,2.5498137,-0.02355305,0.021511963,0.09548932313919067,166,339968,792.5693385799968,339968
1000.0,1089.1128061499999,428,0.022598317,0.30385742,2.546818,-0.027095744,0.031061778,0.0673491358757019,167,342016,797.3499464670022,342016
1000.0,1091.7905272399998,439,0.015731389,0.22514649,2.5220165,-0.026783735,0.020905381,0.09918087720870972,168,344064,802.0063958910032,344064
1000.0,1095.5642687499997,423,0.017633785,0.24492188,2.4822335,-0.022457864,0.02085695,0.07908272743225098,169,346112,806.8468525170028,346112
1000.0,1100.8918549199998,453,0.018556295,0.26416016,2.4529974,-0.022927893,0.021801507,0.03129732608795166,170,348160,811.3641198660043,348160
1000.0,1104.22368452,432,0.017523607,0.25180665,2.4288685,-0.02646635,0.021943267,0.14869070053100586,171,350208,816.1042353700032,350208
1000.0,1106.7959473199999,427,0.01602098,0.2334961,2.4025245,-0.022578452,0.0208962,0.14782744646072388,172,352256,820.8960918429948,352256
1000.0,1110.15735408,426,0.017042523,0.24892578,2.3821518,-0.025309365,0.021314848,0.06832891702651978,173,354304,825.702910403008,354304
1000.0,1112.7611234699998,427,0.017933441,0.25429687,2.3681521,-0.02527349,0.02090902,0.07705026865005493,174,356352,830.4975267940026,356352
1000.0,1116.93241417,424,0.017643651,0.24858399,2.347284,-0.026569903,0.021821465,0.1339733600616455,175,358400,835.3167703380022,358400
1000.0,1120.46423538,438,0.018550865,0.2590332,2.3133464,-0.021868514,0.020986881,0.018726050853729248,176,360448,839.9895260530029,360448
1000.0,1123.8438408499999,418,0.01757868,0.24741212,2.301563,-0.024946295,0.020715691,0.05888456106185913,177,362496,844.8858445130027,362496
1000.0,1127.4822339199998,430,0.017940762,0.2533203,2.2891314,-0.022937825,0.021347731,0.08499646186828613,178,364544,849.6403906310006,364544
1000.0,1130.23763473,420,0.01861092,0.26533204,2.2713017,-0.024146546,0.021028535,0.04692637920379639,179,366592,854.5155387770064,366592
1000.0,1131.8723222600001,431,0.01985407,0.27817383,2.2616763,-0.027247801,0.021354541,0.05189269781112671,180,368640,859.2578627600014,368640
1000.0,1134.45272616,431,0.016287753,0.22387695,2.260219,-0.026085451,0.02123818,0.1700526475906372,181,370688,864.0054677879962,370688
1000.0,1137.6318861699997,437,0.018828494,0.26411134,2.2719402,-0.025685195,0.022174114,0.050936222076416016,182,372736,868.689357566007,372736
1000.0,1139.7376262,428,0.017937554,0.25766602,2.2530575,-0.027770663,0.021663183,0.09783738851547241,183,374784,873.4731336069963,374784
1000.0,1143.34947703,431,0.017397624,0.23686524,2.2290287,-0.023113506,0.02090271,0.08180159330368042,184,376832,878.2149519829982,376832
1000.0,1146.12745576,438,0.021579351,0.29067382,2.227237,-0.027242918,0.020445343,0.12096500396728516,185,378880,882.8896393360046,378880
1000.0,1148.75957947,431,0.017974894,0.25546876,2.215078,-0.026694518,0.020957528,0.14004141092300415,186,380928,887.6323807730078,380928
1000.0,1151.75716139,423,0.017551461,0.246875,2.2145977,-0.021429352,0.02103677,0.002312779426574707,187,382976,892.470178122996,382976
1000.0,1156.61934728,425,0.018159308,0.24760742,2.2269828,-0.02231956,0.0304243,0.050810813903808594,188,385024,897.2792426600063,385024
1000.0,1157.77446682,421,0.018732155,0.26948243,2.2187846,-0.02893126,0.021856213,0.11709916591644287,189,387072,902.1411189960054,387072
1000.0,1161.0984323799996,423,0.01745719,0.24658203,2.1972528,-0.023744296,0.021419864,0.093608558177948,190,389120,906.9810042210011,389120
1000.0,1162.7871483699998,430,0.019483712,0.27973634,2.163376,-0.027499933,0.020603314,0.13782507181167603,191,391168,911.743673539997,391168
1000.0,1165.71805304,432,0.018588763,0.25996095,2.1290188,-0.021119868,0.022578703,0.06405341625213623,192,393216,916.4828806110017,393216
1000.0,1167.84277845,433,0.018408157,0.25742188,2.117479,-0.025265833,0.022023508,0.0455632209777832,193,395264,921.2070790529979,395264
1000.0,1170.74745692,420,0.01648618,0.2421875,2.1027381,-0.024676159,0.02306353,0.10423839092254639,194,397312,926.0790617269959,397312
