# {"t_start": 1619516747.8928072, "env_id": "FetchReach-v1"} 
r,l,t
-50.0,50,63.399772
-50.0,50,63.485945
-45.0,50,63.568289
-48.0,50,63.650885
-44.0,50,63.735706
-42.0,50,63.827803
-50.0,50,63.912345
-50.0,50,63.998495
-50.0,50,64.081688
-50.0,50,64.270091
-50.0,50,64.373855
-50.0,50,64.46446
-45.0,50,64.548299
-50.0,50,64.637709
-50.0,50,64.728134
-50.0,50,64.814519
-50.0,50,64.900624
-47.0,50,64.981099
-50.0,50,65.061941
-50.0,50,65.145194
-50.0,50,65.229537
-50.0,50,65.318729
-50.0,50,65.409536
-50.0,50,65.501085
-44.0,50,65.598319
-50.0,50,65.695699
-50.0,50,65.78913
-50.0,50,65.884295
-50.0,50,65.97825
-50.0,50,66.077819
-50.0,50,66.281989
-48.0,50,66.376737
-50.0,50,66.469507
-46.0,50,66.566472
-50.0,50,66.658875
-50.0,50,66.747334
-50.0,50,66.837027
-50.0,50,66.924178
-50.0,50,67.014796
-50.0,50,67.115622
-50.0,50,67.212915
-49.0,50,67.304636
-50.0,50,67.398078
-50.0,50,67.493604
-50.0,50,67.599433
-50.0,50,67.699962
-50.0,50,67.788965
-44.0,50,67.886509
-50.0,50,67.985317
-50.0,50,68.078094
-49.0,50,68.285756
-50.0,50,68.383477
-50.0,50,68.490541
-50.0,50,68.586724
-40.0,50,68.679732
-50.0,50,68.772109
-50.0,50,68.860708
-50.0,50,68.958959
-48.0,50,69.054142
-50.0,50,69.148425
-49.0,50,69.248341
-50.0,50,69.330328
-47.0,50,69.429377
-50.0,50,69.519639
-43.0,50,69.617152
-49.0,50,69.709614
-50.0,50,69.808803
-50.0,50,69.903804
-50.0,50,69.998641
-50.0,50,70.097249
-50.0,50,70.190093
-50.0,50,70.399252
-50.0,50,70.486401
-49.0,50,70.578899
-50.0,50,70.674011
-50.0,50,70.760584
-46.0,50,70.85815
-50.0,50,70.948716
-50.0,50,71.052344
-50.0,50,71.13932
-50.0,50,71.230905
-50.0,50,71.326074
-49.0,50,71.426532
-50.0,50,71.516493
-50.0,50,71.607632
-50.0,50,71.703564
-50.0,50,71.797073
-50.0,50,71.889908
-50.0,50,71.981472
-50.0,50,72.077412
-50.0,50,72.175338
-50.0,50,72.377032
-50.0,50,72.468352
-50.0,50,72.558072
-50.0,50,72.63575
-50.0,50,72.720646
-50.0,50,72.816613
-49.0,50,72.905286
-50.0,50,72.999274
-50.0,50,73.095873
-50.0,50,73.188918
-49.0,50,73.283193
-50.0,50,73.378546
-44.0,50,73.469783
-50.0,50,73.565109
-50.0,50,73.656856
-50.0,50,73.752142
-50.0,50,73.844921
-50.0,50,73.937974
-50.0,50,74.03131
-50.0,50,74.12745
-50.0,50,74.220349
-50.0,50,74.423901
-50.0,50,74.515882
-50.0,50,74.611748
-50.0,50,74.706641
-50.0,50,74.80273
-50.0,50,74.893764
-50.0,50,74.985432
-50.0,50,75.078103
-50.0,50,75.168301
-50.0,50,75.261799
-50.0,50,75.352485
-50.0,50,75.443814
-50.0,50,75.538101
-50.0,50,75.632804
-50.0,50,75.729339
-50.0,50,75.818911
-50.0,50,75.914338
-50.0,50,76.005693
-50.0,50,76.102503
-50.0,50,76.199591
-45.0,50,76.404249
-50.0,50,76.505395
-34.0,50,76.606519
-47.0,50,76.701314
-50.0,50,76.794891
-50.0,50,76.888675
-50.0,50,76.980032
-50.0,50,77.074013
-50.0,50,77.168235
-50.0,50,77.259858
-47.0,50,77.354569
-50.0,50,77.456892
-37.0,50,77.548156
-50.0,50,77.639779
-50.0,50,77.726835
-50.0,50,77.824456
-49.0,50,77.914516
-50.0,50,78.002072
-50.0,50,78.091053
-50.0,50,78.187398
-50.0,50,78.283301
-50.0,50,78.482314
-50.0,50,78.581174
-50.0,50,78.680906
-50.0,50,78.774274
-50.0,50,78.869197
-49.0,50,78.965728
-50.0,50,79.058964
-50.0,50,79.155184
-50.0,50,79.243968
-50.0,50,79.332255
-50.0,50,79.43128
-50.0,50,79.529916
-50.0,50,79.629282
-45.0,50,79.722064
-50.0,50,79.818661
-50.0,50,79.911418
-39.0,50,80.002978
-49.0,50,80.096638
-50.0,50,80.190185
-50.0,50,80.287269
-50.0,50,80.494047
-50.0,50,80.593075
-50.0,50,80.684538
-50.0,50,80.781186
-50.0,50,80.872667
-48.0,50,80.96579
-50.0,50,81.056992
-47.0,50,81.148009
-50.0,50,81.238658
-50.0,50,81.330356
-50.0,50,81.426058
-50.0,50,81.519536
-50.0,50,81.61031
-50.0,50,81.705343
-50.0,50,81.796065
-50.0,50,81.883164
-50.0,50,81.976324
-50.0,50,82.070729
-50.0,50,82.163102
-50.0,50,82.254694
-47.0,50,82.343505
-50.0,50,82.552107
-50.0,50,82.641186
-50.0,50,82.728601
-50.0,50,82.827418
-48.0,50,82.922068
-50.0,50,83.019283
-50.0,50,83.116659
-50.0,50,83.209643
-50.0,50,83.303678
-46.0,50,83.392123
-50.0,50,83.481749
-50.0,50,83.574767
-50.0,50,83.664609
-45.0,50,83.754669
-50.0,50,83.845458
-50.0,50,83.942054
-50.0,50,84.031593
-50.0,50,84.130764
-50.0,50,84.221375
-50.0,50,84.311899
-50.0,50,84.519914
-49.0,50,84.609403
-50.0,50,84.703375
-45.0,50,84.79956
-50.0,50,84.892373
-50.0,50,84.980586
-45.0,50,85.075707
-50.0,50,85.166005
-45.0,50,85.257722
-50.0,50,85.349282
-50.0,50,85.440587
-50.0,50,85.536058
-50.0,50,85.638994
-50.0,50,85.728662
-50.0,50,85.823656
-50.0,50,85.927436
-50.0,50,86.022114
-39.0,50,86.112765
-50.0,50,86.206501
-50.0,50,86.292581
-50.0,50,86.386267
-44.0,50,86.592696
-49.0,50,86.680768
-49.0,50,86.77565
-50.0,50,86.865473
-50.0,50,86.959055
-50.0,50,87.047628
-50.0,50,87.135088
-50.0,50,87.222219
-50.0,50,87.31286
-50.0,50,87.401552
-50.0,50,87.497762
-50.0,50,87.591281
-50.0,50,87.683224
-50.0,50,87.77275
-50.0,50,87.86828
-50.0,50,87.957072
-50.0,50,88.055839
-50.0,50,88.14955
-50.0,50,88.242315
-50.0,50,88.31914
-50.0,50,88.51299
-50.0,50,88.603937
-50.0,50,88.695837
-41.0,50,88.790217
-47.0,50,88.879907
-50.0,50,88.966138
-50.0,50,89.045509
-50.0,50,89.122118
-50.0,50,89.227584
-50.0,50,89.317151
-50.0,50,89.409163
-49.0,50,89.501012
-50.0,50,89.585321
-50.0,50,89.678742
-50.0,50,89.774353
-49.0,50,89.867306
-44.0,50,89.951971
-50.0,50,90.041795
-50.0,50,90.129251
-50.0,50,90.213298
-50.0,50,90.302067
-50.0,50,90.498053
-50.0,50,90.581807
-50.0,50,90.67082
-50.0,50,90.758526
-44.0,50,90.849045
-50.0,50,90.93718
-50.0,50,91.02653
-47.0,50,91.114298
-50.0,50,91.200116
-50.0,50,91.285542
-50.0,50,91.36983
-50.0,50,91.456253
-47.0,50,91.541722
-48.0,50,91.631862
-50.0,50,91.723111
-50.0,50,91.815759
-43.0,50,91.900641
-50.0,50,91.990041
-50.0,50,92.083747
-46.0,50,92.175672
-50.0,50,92.377831
-50.0,50,92.46568
-50.0,50,92.558792
-50.0,50,92.65327
-49.0,50,92.744184
-50.0,50,92.83847
-50.0,50,92.927757
-50.0,50,93.012941
-50.0,50,93.098758
-50.0,50,93.186665
-50.0,50,93.279315
-50.0,50,93.366666
-50.0,50,93.458992
-50.0,50,93.552432
-50.0,50,93.638435
-50.0,50,93.736403
-42.0,50,93.825343
-50.0,50,93.920953
-48.0,50,94.015502
-50.0,50,94.107638
-44.0,50,94.212052
-49.0,50,94.396789
-50.0,50,94.488824
-44.0,50,94.576734
-49.0,50,94.673504
-50.0,50,94.764213
-48.0,50,94.851676
-50.0,50,94.942161
-50.0,50,95.031904
-50.0,50,95.118261
-50.0,50,95.202281
-50.0,50,95.290817
-50.0,50,95.379122
-49.0,50,95.470362
-40.0,50,95.556959
-50.0,50,95.644669
-50.0,50,95.733819
-50.0,50,95.820945
-50.0,50,95.914287
-49.0,50,96.003061
-50.0,50,96.092103
-50.0,50,96.30821
-50.0,50,96.407386
-47.0,50,96.503196
-40.0,50,96.597496
-44.0,50,96.683802
-50.0,50,96.782614
-47.0,50,96.867705
-50.0,50,96.956797
-50.0,50,97.046929
-50.0,50,97.128695
-50.0,50,97.229753
-50.0,50,97.322288
-50.0,50,97.418209
-50.0,50,97.50878
-50.0,50,97.600067
-50.0,50,97.697957
-48.0,50,97.800907
-50.0,50,97.90136
-50.0,50,98.003489
-50.0,50,98.092827
-50.0,50,98.186414
-47.0,50,98.392017
-42.0,50,98.487634
-50.0,50,98.589281
-48.0,50,98.690115
-50.0,50,98.787994
-50.0,50,98.881825
-50.0,50,98.971009
-50.0,50,99.059615
-50.0,50,99.157568
-50.0,50,99.256433
-50.0,50,99.353007
-50.0,50,99.45357
-50.0,50,99.547176
-50.0,50,99.635835
-50.0,50,99.729191
-50.0,50,99.830828
-50.0,50,99.918776
-50.0,50,100.007339
-46.0,50,100.104501
-48.0,50,100.199836
-49.0,50,100.422605
-50.0,50,100.517571
-50.0,50,100.607647
-50.0,50,100.688231
-50.0,50,100.765791
-50.0,50,100.839746
-50.0,50,100.917897
-50.0,50,101.001208
-50.0,50,101.081663
-50.0,50,101.184531
-50.0,50,101.276086
-50.0,50,101.352531
-41.0,50,101.451398
-50.0,50,101.547189
-50.0,50,101.649441
-50.0,50,101.749524
-49.0,50,101.84321
-49.0,50,101.940163
-50.0,50,102.036173
-48.0,50,102.133592
-50.0,50,102.229715
-50.0,50,102.452448
-50.0,50,102.550253
-50.0,50,102.646497
-50.0,50,102.749081
-50.0,50,102.848408
-50.0,50,102.94504
-50.0,50,103.040876
-50.0,50,103.136903
-50.0,50,103.239144
-50.0,50,103.334926
-45.0,50,103.428644
-50.0,50,103.53072
-50.0,50,103.626057
-48.0,50,103.726708
-50.0,50,103.823319
-50.0,50,103.922278
-49.0,50,104.030888
-50.0,50,104.113254
-50.0,50,104.210521
-50.0,50,104.29753
-50.0,50,104.516681
-40.0,50,104.607932
-50.0,50,104.688593
-50.0,50,104.76474
-50.0,50,104.859229
-45.0,50,104.953399
-50.0,50,105.053263
-50.0,50,105.154899
-49.0,50,105.250186
-50.0,50,105.348811
-50.0,50,105.441044
-46.0,50,105.53945
-50.0,50,105.639069
-50.0,50,105.734056
-50.0,50,105.828334
-50.0,50,105.929608
-50.0,50,106.026027
-50.0,50,106.129131
-50.0,50,106.227721
-50.0,50,106.324903
-46.0,50,106.534435
-50.0,50,106.638739
-50.0,50,106.736854
-50.0,50,106.833958
