# {"t_start": 1619469247.6185617, "env_id": "InvertedDoublePendulum-v2"} 
r,l,t
45.064382,5,9.573162
119.670052,13,9.599401
73.076488,8,9.616045
63.646524,7,9.63073
45.213437,5,9.64147
73.010762,8,9.657978
72.841295,8,9.67459
44.683963,5,9.685275
72.918171,8,9.701899
119.923672,13,9.728087
63.31894,7,9.742561
44.810884,5,9.753203
54.247873,6,9.765712
63.934637,7,9.780149
54.562773,6,9.79263
54.264772,6,9.805162
82.244167,9,9.8234
45.299944,5,9.834018
35.713001,4,9.842857
35.757827,4,9.851838
63.95068,7,9.866693
91.280483,10,9.890565
64.102202,7,9.906065
54.308669,6,9.920656
45.225003,5,9.931711
72.557425,8,9.950818
36.298569,4,9.959677
72.680191,8,9.977004
35.902691,4,9.987014
64.013838,7,10.003654
72.928486,8,10.022456
63.774699,7,10.039064
64.052407,7,10.05569
73.486952,8,10.074499
63.774814,7,10.091143
83.045842,9,10.112774
35.409935,4,10.122793
54.413839,6,10.135127
73.469813,8,10.151475
35.480513,4,10.1603
63.290637,7,10.174763
91.468936,10,10.195432
63.583191,7,10.210027
36.263055,4,10.218787
63.859059,7,10.23436
35.881523,4,10.243957
147.258108,16,10.276263
73.18993,8,10.293221
35.400578,4,10.302086
63.8363,7,10.316475
44.920338,5,10.327095
81.924905,9,10.34543
101.151642,11,10.367745
82.637027,9,10.387083
45.437764,5,10.399289
54.454021,6,10.413751
54.868927,6,10.428183
63.958803,7,10.444875
82.092059,9,10.466978
45.456965,5,10.479567
72.836722,8,10.498436
45.27559,5,10.510624
63.9987,7,10.527258
73.431443,8,10.545845
63.743218,7,10.560258
73.194801,8,10.576479
36.044347,4,10.585133
73.52415,8,10.601663
35.390472,4,10.610494
53.992871,6,10.625732
63.987495,7,10.640959
64.013836,7,10.656021
73.162539,8,10.815629
73.156498,8,10.834701
110.441867,12,10.862453
63.417919,7,10.876746
63.990134,7,10.891119
73.044169,8,10.90734
118.810079,13,10.936956
63.603036,7,10.951634
72.944841,8,10.96805
73.317816,8,10.984771
54.405603,6,10.997415
35.611618,4,11.006367
63.538831,7,11.021028
54.00144,6,11.034162
63.580218,7,11.050903
36.00407,4,11.060924
63.476104,7,11.077636
82.432001,9,11.098788
110.412537,12,11.126535
63.914164,7,11.143189
138.49304,15,11.177603
64.010524,7,11.194249
64.003254,7,11.210898
63.892633,7,11.227508
63.397628,7,11.24416
44.435026,5,11.256355
63.832878,7,11.272984
45.08428,5,11.285194
45.329192,5,11.297399
91.804056,10,11.321343
54.716109,6,11.335742
35.802493,4,11.345728
54.258826,6,11.360097
129.492936,14,11.392244
72.758664,8,11.411284
82.355532,9,11.432332
45.546635,5,11.444549
45.037738,5,11.456792
54.118547,6,11.471252
45.193604,5,11.483433
45.292752,5,11.495635
