EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
788.075,20.815334,3,2776,383.39124035835266,174042,-0.0,-0.69515187,0.4339839816093445,0.0047842525,0.017994033,0.017994033
769.325,20.34114,2,2778,385.6112334728241,175075,-0.0,-0.6985187,0.2428731918334961,0.008301003,0.030826839,0.030826839
783.825,20.736286,1,2779,387.79840087890625,176075,-0.0,-0.69587046,-0.0981978178024292,0.0070329187,0.015896203,0.015896203
783.825,20.751999,1,2780,389.96025252342224,177075,-0.0,-0.69975144,-0.024173378944396973,0.0042245695,0.012827607,0.012827607
783.825,20.76778,1,2781,392.18462467193604,178075,-0.0,-0.7278208,-0.028694748878479004,0.012415232,0.023423394,0.023423394
783.825,20.784164,1,2782,394.3777163028717,179075,-0.0,-0.70571095,-0.031019926071166992,0.009807229,0.02884279,0.02884279
783.825,20.800714,1,2783,396.58792901039124,180075,-0.0,-0.68530566,-0.05161285400390625,0.013829601,0.02964663,0.02964663
783.825,20.817596,1,2784,398.767808675766,181075,-0.0,-0.69611555,-0.021555662155151367,0.013599112,0.02111844,0.02111844
761.175,20.241108,2,2786,400.983834028244,182169,-0.0,-0.7091631,0.25948041677474976,0.004976064,0.019282104,0.019282104
761.175,20.257595,1,2787,403.2149512767792,183169,-0.0,-0.71496063,-0.0038753747940063477,0.005372354,0.019718468,0.019718468
785.475,20.913448,1,2788,405.4509813785553,184169,-0.0,-0.71359736,-0.1106419563293457,0.0038326355,0.018881252,0.018881252
785.475,20.93081,1,2789,407.644650220871,185169,-0.0,-0.685276,-0.14262723922729492,0.014639841,0.021710226,0.021710226
777.85,20.734707,1,2790,409.93351006507874,185425,-0.0,-0.68282884,0.39734333753585815,0.011899341,0.029275373,0.029275373
719.375,19.224773,6,2796,412.18006014823914,187309,-0.0,-0.683384,0.5041415989398956,0.01430243,0.039401036,0.039401036
736.6,19.694723,1,2797,414.41126441955566,188209,-0.0,-0.70795673,0.4228781461715698,0.014672161,0.0389399,0.0389399
736.6,19.711508,1,2798,416.63632249832153,189209,-0.0,-0.6999735,-0.015021443367004395,0.010455577,0.02950976,0.02950976
745.95,19.975681,1,2799,418.9041380882263,190209,-0.0,-0.6614352,-0.04049372673034668,0.0106872935,0.030877367,0.030877367
704.775,18.894125,3,2802,421.17770504951477,190718,-0.0,-0.6789947,0.8202788084745407,0.0044351015,0.01620404,0.01620404
704.775,18.910364,1,2803,423.4198706150055,191718,-0.0,-0.69839424,-0.07921206951141357,0.013286123,0.023957662,0.023957662
704.775,18.926676,1,2804,425.65820384025574,192718,-0.0,-0.6791186,-0.06823885440826416,0.010265363,0.019421563,0.019421563
723.8,19.457724,2,2806,427.8558814525604,194290,-0.0,-0.6838675,0.4588116407394409,0.012987528,0.025491457,0.025491457
715.025,19.235365,1,2807,430.08483242988586,194939,-0.0,-0.69698054,0.7804435789585114,0.0111924205,0.02690475,0.02690475
669.075,18.03075,3,2810,432.3286600112915,196101,-0.0,-0.7120734,0.5274536311626434,0.01454651,0.037533883,0.037533883
603.075,16.289228,4,2814,434.5587160587311,197461,-0.0,-0.70255846,0.7459855079650879,0.0063546305,0.017225802,0.017225802
616.6,16.665592,1,2815,436.80978083610535,198461,-0.0,-0.6860842,-0.1058419942855835,0.014082819,0.02943885,0.02943885
635.475,17.185394,1,2816,439.07549476623535,199461,-0.0,-0.7211147,0.1624002456665039,0.012973275,0.025346175,0.025346175
640.65,17.34292,2,2818,441.3319659233093,200701,-0.0,-0.68252045,0.507876992225647,0.010749944,0.023846835,0.023846835
640.65,17.35813,1,2819,443.5722975730896,201701,-0.0,-0.66035646,-0.05863654613494873,0.013772972,0.023529025,0.023529025
626.875,16.995611,1,2820,445.82791209220886,202150,-0.0,-0.6666927,0.3242732286453247,0.0070431763,0.02932651,0.02932651
615.3,16.707954,2,2822,448.1059801578522,203687,-0.0,-0.67641646,0.3222390413284302,0.0044593113,0.024053944,0.024053944
591.275,16.076838,2,2824,450.3152356147766,204726,-0.0,-0.6872143,0.2944257855415344,0.0037622899,0.021579765,0.021579765
589.6,16.046436,2,2826,452.5750069618225,205753,-0.0,-0.68258864,0.3620811104774475,0.0044022077,0.015142767,0.015142767
589.6,16.060755,1,2827,454.8028881549835,206753,-0.0,-0.6632152,-0.09357702732086182,0.013654798,0.018058158,0.018058158
589.6,16.074875,1,2828,457.0817403793335,207753,-0.0,-0.6631879,-0.08166682720184326,0.005040868,0.0199369,0.0199369
568.6,15.510272,1,2829,459.3774688243866,207913,-0.0,-0.69014925,0.32442110776901245,0.010957256,0.0389073,0.0389073
575.7,15.723806,3,2832,461.6305558681488,209504,-0.0,-0.6935038,0.19013768434524536,0.0039711697,0.026084062,0.026084062
585.125,15.988416,1,2833,463.92861795425415,210209,-0.0,-0.7006807,0.32033807039260864,0.0046944963,0.015576586,0.015576586
609.925,16.679813,2,2835,466.194842338562,211639,-0.0,-0.7027984,0.09889644384384155,0.0041871197,0.018721271,0.018721271
633.25,17.32629,1,2836,468.4215908050537,212639,-0.0,-0.70879644,0.008342623710632324,0.0041475445,0.023388922,0.023388922
580.7,15.913602,3,2839,470.6615266799927,213437,-0.0,-0.70676,0.6375353336334229,0.009721216,0.02088495,0.02088495
590.725,16.19667,2,2841,472.91089725494385,214215,-0.0,-0.7185735,0.6156205534934998,0.013885552,0.045905046,0.045905046
