EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
975.225,42.706997,1,964,922.7435758113861,441155,0.0,0.49260187,-0.03747367858886719,0.01273923,0.035478964,0.035478964
961.675,42.121986,1,965,924.8789126873016,441613,0.0,0.47613218,0.015361964702606201,0.009185238,0.026627883,0.026627883
961.675,42.13314,1,966,927.0393960475922,442613,0.0,0.47435668,-0.0752553939819336,0.013558138,0.024546057,0.024546057
961.675,42.14425,1,967,929.151248216629,443613,0.0,0.49151826,-0.01923525333404541,0.007793954,0.014728427,0.014728427
986.45,43.235504,1,968,931.2624461650848,444613,0.0,0.5010526,-0.008392095565795898,0.011855224,0.019888338,0.019888338
986.45,43.246998,1,969,933.3393180370331,445613,0.0,0.5160334,0.006372690200805664,0.008045736,0.019315861,0.019315861
986.45,43.258446,1,970,935.4581212997437,446613,0.0,0.5147212,-0.0360867977142334,0.010462665,0.016448302,0.016448302
986.45,43.269855,1,971,937.5957872867584,447613,0.0,0.4953816,-0.01651310920715332,0.012961261,0.015668953,0.015668953
986.45,43.281216,1,972,939.7231550216675,448613,0.0,0.5216918,-0.00577700138092041,0.01147156,0.021526378,0.021526378
985.825,43.264965,1,973,941.763674736023,449588,0.0,0.51147324,-0.01597917079925537,0.009109747,0.025891215,0.025891215
985.825,43.276222,1,974,943.8517913818359,450588,0.0,0.52791697,-0.036911725997924805,0.009546916,0.018307077,0.018307077
985.825,43.29861,2,976,945.9317071437836,452588,0.0,0.5312714,-0.04413771629333496,0.0069469986,0.021008767,0.021008767
985.825,43.309746,1,977,948.0132138729095,453588,0.0,0.5309553,0.045068979263305664,0.014675931,0.02296827,0.02296827
985.825,43.32084,1,978,950.1112966537476,454588,0.0,0.5529906,-0.044020771980285645,0.01072639,0.018215805,0.018215805
963.325,42.3382,1,979,952.2125971317291,454688,0.0,0.5525312,-0.009516596794128418,0.0068028085,0.023657983,0.023657983
963.325,42.358505,2,981,954.330114364624,456688,0.0,0.55247825,0.006132364273071289,0.010400423,0.023986548,0.023986548
963.325,42.368603,1,982,956.46422290802,457688,0.0,0.57847404,-0.05148053169250488,0.012550486,0.024717398,0.024717398
947.9,41.6972,1,983,958.587286233902,458071,0.0,0.57843107,0.008269011974334717,0.013303183,0.029639637,0.029639637
947.9,41.706673,1,984,960.7552769184113,459071,0.0,0.5912299,-0.008298397064208984,0.008599243,0.02087559,0.02087559
947.9,41.71611,1,985,962.8411679267883,460071,0.0,0.5874668,-0.009189248085021973,0.008999596,0.02553386,0.02553386
947.9,41.72551,1,986,964.9520275592804,461071,0.0,0.58299917,-0.008780121803283691,0.009904511,0.016176872,0.016176872
947.9,41.73487,1,987,967.1025445461273,462071,0.0,0.60171753,-0.08978593349456787,0.0074957325,0.02328702,0.02328702
947.9,41.744194,1,988,969.2491233348846,463071,0.0,0.603201,-0.050894856452941895,0.00903728,0.019865587,0.019865587
947.9,41.753487,1,989,971.3612430095673,464071,0.0,0.60979205,-0.04429507255554199,0.011982957,0.024581114,0.024581114
947.9,41.762737,1,990,973.4949169158936,465071,0.0,0.6059031,-0.042363643646240234,0.00987657,0.031110115,0.031110115
947.9,41.771954,1,991,975.7382497787476,466071,0.0,0.6056853,-0.002992868423461914,0.009939043,0.017776739,0.017776739
947.9,41.781136,1,992,977.935051202774,467071,0.0,0.5909226,-0.09117507934570312,0.010112489,0.02660997,0.02660997
947.9,41.790283,1,993,980.0491721630096,468071,0.0,0.57952756,-0.03284430503845215,0.008517841,0.021850213,0.021850213
947.9,41.79939,1,994,982.2113735675812,469071,0.0,0.57134867,0.0022127628326416016,0.0115196835,0.016792614,0.016792614
943.75,41.633656,2,996,984.364381313324,470905,0.0,0.56078774,-0.013308525085449219,0.009045245,0.02193321,0.02193321
943.75,41.642525,1,997,986.4678907394409,471905,0.0,0.5605108,-0.0030864477157592773,0.011699438,0.022897778,0.022897778
943.75,41.651356,1,998,988.6144967079163,472905,0.0,0.57045084,-0.018883943557739258,0.011731285,0.020706037,0.020706037
943.75,41.66015,1,999,990.7484922409058,473905,0.0,0.60352224,0.009248435497283936,0.010653984,0.020460658,0.020460658
943.75,41.668915,1,1000,992.8696219921112,474905,0.0,0.58860725,-0.08345377445220947,0.008399492,0.023420028,0.023420028
943.75,41.677643,1,1001,995.039252281189,475905,0.0,0.5867696,0.0032482147216796875,0.009318045,0.016172394,0.016172394
923.9,40.814545,2,1003,997.1473689079285,477111,0.0,0.5853706,0.002631247043609619,0.010769312,0.024780862,0.024780862
923.9,40.822456,1,1004,999.2479660511017,478111,0.0,0.59657,-0.14299166202545166,0.009004571,0.021434417,0.021434417
937.45,41.42704,1,1005,1001.4091398715973,479111,0.0,0.61488587,-0.007445096969604492,0.0077150227,0.023017049,0.023017049
937.45,41.435375,1,1006,1003.5699234008789,480111,0.0,0.6006959,-0.036509037017822266,0.008878661,0.026728,0.026728
936.575,41.404854,1,1007,1005.6874582767487,481076,0.0,0.57482815,-0.00041925907135009766,0.011008177,0.034111094,0.034111094
936.575,41.4131,1,1008,1007.8022356033325,482076,0.0,0.57461596,-6.783008575439453e-05,0.010278798,0.025171068,0.025171068
891.25,39.425064,3,1011,1009.9486284255981,483263,0.0,0.5702465,-0.005315303802490234,0.0090269055,0.03164862,0.03164862
869.4,38.46256,1,1012,1012.0821626186371,483389,0.0,0.55858,-0.06614995002746582,0.0073723467,0.023784915,0.023784915
870.025,38.49592,1,1013,1014.2023334503174,484389,0.0,0.5559075,-0.030014634132385254,0.00896174,0.019396728,0.019396728
870.025,38.507458,2,1015,1016.3055052757263,486389,0.0,0.5609383,-0.004191279411315918,0.010534156,0.022559788,0.022559788
870.025,38.51319,1,1016,1018.410159111023,487389,0.0,0.55894524,-0.044666171073913574,0.0075215036,0.010276876,0.010276876
